Season,Gamecode,Date,Team,Opp,Won,Game_home,Team_rank,Opp_rank,Game_conf,Team_SRTD,Team_CRTD,Opp_SRTD,Opp_CRTD,Team_OffStrat,Opp_OffStrat,Team_DefStren,Opp_DefStren
2016,20161021SouTem,2016-10-21 00:00:00,South Florida,Temple,0,Away,0.0,0.0,1,0.857,1.0,0.5710000000000001,0.5,0.684,0.858,1.294,1.11
2016,20161022SouMas,2016-10-22 00:00:00,South Carolina,Massachusetts,1,Home,0.0,0.0,0,0.33299999999999996,0.2,0.14300000000000002,0.0,1.076,1.045,0.775,1.27
2016,20161022ArmNor,2016-10-22 00:00:00,Army,North Texas,0,Home,0.0,0.0,0,0.667,0.0,0.5,0.667,0.143,0.956,1.913,1.216
2016,20161022LouNew,2016-10-22 00:00:00,Louisiana-Monroe,New Mexico,0,Away,0.0,0.0,0,0.33299999999999996,0.33299999999999996,0.5,0.667,0.798,0.294,0.772,1.657
2016,20161022IndNor,2016-10-22 00:00:00,Indiana,Northwestern,0,Away,0.0,0.0,1,0.5,0.33299999999999996,0.5,0.667,0.828,0.887,1.235,1.974
2016,20161022KenOhi,2016-10-22 00:00:00,Kent State,Ohio,0,Home,0.0,0.0,1,0.28600000000000003,0.33299999999999996,0.5710000000000001,0.667,0.535,0.856,1.472,2.388
2016,20161022TexOkl,2016-10-22 00:00:00,Texas Tech,Oklahoma,0,Home,0.0,0.36,1,0.5,0.33299999999999996,0.667,1.0,1.907,0.798,1.339,2.047
2016,20161022KanOkl,2016-10-22 00:00:00,Kansas,Oklahoma State,0,Home,0.0,0.0,1,0.16699999999999998,0.0,0.667,0.667,1.134,1.07,1.155,1.518
2016,20161022OhiPen,2016-10-22 00:00:00,Ohio State,Penn State,0,Away,0.92,0.0,1,1.0,1.0,0.667,0.667,0.559,0.795,1.318,0.0
2016,20161022PraRic,2016-10-22 00:00:00,Prairie View A&M,Rice,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,1.429,0.824,1.426,1.664
2016,20161022VirNor,2016-10-22 00:00:00,Virginia,North Carolina,0,Home,0.0,0.12,1,0.33299999999999996,0.5,0.7140000000000001,0.75,1.374,1.22,1.654,0.932
2016,20161022BufNor,2016-10-22 00:00:00,Buffalo,Northern Illinois,0,Away,0.0,0.0,1,0.16699999999999998,0.0,0.14300000000000002,0.33299999999999996,0.943,0.876,0.519,1.214
2016,20161022MemNav,2016-10-22 00:00:00,Memphis,Navy,0,Away,0.0,0.040000000000000036,1,0.833,1.0,0.8,1.0,0.932,0.234,1.773,1.523
2016,20161022WesEas,2016-10-22 00:00:00,Western Michigan,Eastern Michigan,1,Home,0.2,0.0,1,1.0,1.0,0.7140000000000001,0.667,0.504,0.913,1.585,1.916
2016,20161022WesOld,2016-10-22 00:00:00,Western Kentucky,Old Dominion,1,Home,0.0,0.0,1,0.5710000000000001,0.667,0.667,1.0,1.219,0.82,2.768,1.405
2016,20161022WesTex,2016-10-22 00:00:00,West Virginia,Texas Christian,1,Home,0.52,0.0,1,1.0,1.0,0.667,0.667,0.867,1.335,1.569,1.813
2016,20161022WasAri,2016-10-22 00:00:00,Washington State,Arizona State,1,Away,0.0,0.0,1,0.667,1.0,0.7140000000000001,0.5,1.643,0.808,2.662,3.162
2016,20161022WasOre,2016-10-22 00:00:00,Washington,Oregon State,1,Home,0.8,0.0,1,1.0,1.0,0.33299999999999996,0.33299999999999996,0.664,0.83,1.265,0.77
2016,20161022VanTen,2016-10-22 00:00:00,Vanderbilt,Tennessee State,1,Home,0.0,0.0,0,0.429,0.25,0.0,0.0,0.735,0.0,1.442,0.0
2016,20161022UtaFre,2016-10-22 00:00:00,Utah State,Fresno State,1,Home,0.0,0.0,1,0.33299999999999996,0.0,0.14300000000000002,0.0,1.009,1.049,1.321,0.595
2016,20161022UtaUCL,2016-10-22 00:00:00,Utah,UCLA,1,Away,0.24,0.0,1,0.857,0.75,0.429,0.25,0.655,1.251,1.628,1.354
2016,20161022WyoNev,2016-10-22 00:00:00,Wyoming,Nevada,1,Away,0.0,0.0,1,0.667,1.0,0.429,0.33299999999999996,0.556,0.65,2.072,0.717
2016,20161022MisMid,2016-10-22 00:00:00,Missouri,Middle Tennessee State,0,Home,0.0,0.0,0,0.33299999999999996,0.0,0.667,0.667,1.004,1.503,1.133,1.698
2016,20161022WisIow,2016-10-22 00:00:00,Wisconsin,Iowa,1,Away,0.6,0.0,1,0.667,0.33299999999999996,0.7140000000000001,0.75,0.64,0.669,1.932,1.442
2016,20161022FloLou,2016-10-22 00:00:00,Florida International,Louisiana Tech,0,Home,0.0,0.0,1,0.429,1.0,0.5710000000000001,0.667,0.971,1.376,0.961,2.065
2016,20161022StaCol,2016-10-22 00:00:00,Stanford,Colorado,0,Home,0.0,0.0,1,0.667,0.5,0.7140000000000001,0.75,0.673,0.709,1.92,1.318
2016,20161022TolCen,2016-10-22 00:00:00,Toledo,Central Michigan,1,Home,0.0,0.0,1,0.833,1.0,0.7140000000000001,0.667,0.69,0.976,1.323,1.406
2016,20161022AirHaw,2016-10-22 00:00:00,Air Force,Hawaii,0,Home,0.0,0.0,1,0.667,0.33299999999999996,0.429,0.667,0.266,0.799,1.668,1.044
2016,20161022TexAla,2016-10-22 00:00:00,Texas A&M,Alabama,0,Away,0.76,0.96,1,1.0,1.0,1.0,1.0,0.938,0.7,1.746,3.291
2016,20161022IdaApp,2016-10-22 00:00:00,Idaho,Appalachian State,0,Away,0.0,0.0,1,0.5710000000000001,0.5,0.667,1.0,0.968,0.55,1.611,1.708
2016,20161022ArkAub,2016-10-22 00:00:00,Arkansas,Auburn,0,Away,0.31999999999999995,0.16000000000000006,1,0.7140000000000001,0.33299999999999996,0.667,0.667,0.753,0.451,1.268,1.357
2016,20161022ConCen,2016-10-22 00:00:00,Connecticut,Central Florida,0,Home,0.0,0.0,1,0.429,0.25,0.5,0.5,0.835,0.57,2.201,1.786
2016,20161022MarCha,2016-10-22 00:00:00,Marshall,Charlotte,0,Home,0.0,0.0,1,0.33299999999999996,0.5,0.28600000000000003,0.33299999999999996,0.973,0.811,1.306,1.957
2016,20161022EasCin,2016-10-22 00:00:00,East Carolina,Cincinnati,0,Away,0.0,0.0,1,0.33299999999999996,0.0,0.5,0.0,1.427,1.143,1.158,1.672
2016,20161022SyrBos,2016-10-22 00:00:00,Syracuse,Boston College,1,Away,0.0,0.0,1,0.429,0.33299999999999996,0.5,0.0,1.155,0.521,1.415,1.448
2016,20161022NevCol,2016-10-22 00:00:00,Nevada-Las Vegas,Colorado State,0,Home,0.0,0.0,1,0.429,0.667,0.429,0.33299999999999996,0.541,0.747,1.536,1.222
2016,20161022NewGeo,2016-10-22 00:00:00,New Mexico State,Georgia Southern,0,Home,0.0,0.0,0,0.33299999999999996,0.0,0.5,0.667,1.164,0.328,1.12,1.378
2016,20161022MisKen,2016-10-22 00:00:00,Mississippi State,Kentucky,0,Away,0.0,0.0,1,0.33299999999999996,0.33299999999999996,0.5,0.5,0.868,0.516,1.652,1.274
2016,20161022TenGeo,2016-10-22 00:00:00,Tennessee-Martin,Georgia State,0,Away,0.0,0.0,0,0.0,0.0,0.16699999999999998,0.33299999999999996,0.0,1.564,0.0,0.755
2016,20161022NevWyo,2016-10-22 00:00:00,Nevada,Wyoming,0,Home,0.0,0.0,1,0.429,0.33299999999999996,0.667,1.0,0.65,0.556,0.717,2.072
2016,20161022BalAkr,2016-10-22 00:00:00,Ball State,Akron,0,Home,0.0,0.0,1,0.5710000000000001,0.33299999999999996,0.5710000000000001,0.667,0.703,1.124,1.853,1.379
2016,20161022TexLou,2016-10-22 00:00:00,Texas State,Louisiana,0,Home,0.0,0.0,1,0.33299999999999996,0.0,0.33299999999999996,0.5,1.154,0.703,1.223,2.16
2016,20161022MisLou,2016-10-22 00:00:00,Mississippi,Louisiana State,0,Away,0.07999999999999996,0.0,1,0.5,0.33299999999999996,0.667,0.667,1.121,0.69,1.096,2.01
2016,20161022TulTul,2016-10-22 00:00:00,Tulsa,Tulane,1,Home,0.0,0.0,1,0.667,0.0,0.5,0.0,0.763,0.384,1.353,1.265
2016,20161022NorLou,2016-10-22 00:00:00,North Carolina State,Louisville,0,Away,0.0,0.72,1,0.667,0.5,0.833,0.75,0.751,0.826,2.275,1.327
2016,20161022MicMar,2016-10-22 00:00:00,Michigan State,Maryland,0,Away,0.0,0.0,1,0.33299999999999996,0.0,0.667,0.33299999999999996,0.86,0.552,1.547,0.983
2016,20161022BowMia,2016-10-22 00:00:00,Bowling Green State,Miami (OH),0,Home,0.0,0.0,1,0.14300000000000002,0.0,0.14300000000000002,0.33299999999999996,1.091,0.783,1.361,1.12
2016,20161022IllMic,2016-10-22 00:00:00,Illinois,Michigan,0,Away,0.0,0.88,1,0.33299999999999996,0.33299999999999996,1.0,1.0,0.801,0.652,1.098,1.146
2016,20161022RutMin,2016-10-22 00:00:00,Rutgers,Minnesota,0,Away,0.0,0.0,1,0.28600000000000003,0.0,0.667,0.33299999999999996,0.586,0.644,0.645,1.653
2016,20161022TexKan,2016-10-22 00:00:00,Texas,Kansas State,0,Away,0.0,0.0,1,0.5,0.33299999999999996,0.5,0.33299999999999996,0.672,0.719,1.679,2.803
2016,20161022ColNev,2016-10-22 00:00:00,Colorado State,Nevada-Las Vegas,1,Away,0.0,0.0,1,0.429,0.33299999999999996,0.429,0.667,0.747,0.541,1.222,1.536
2016,20161022PurNeb,2016-10-22 00:00:00,Purdue,Nebraska,0,Away,0.0,0.6799999999999999,1,0.5,0.33299999999999996,1.0,1.0,1.426,0.571,0.689,1.44
2016,20161022SouHou,2016-10-22 00:00:00,Southern Methodist,Houston,1,Home,0.0,0.56,0,0.33299999999999996,0.0,0.857,0.75,0.0,0.795,0.0,2.428
2016,20161022AubArk,2016-10-22 00:00:00,Auburn,Arkansas,1,Home,0.16000000000000006,0.31999999999999995,1,0.667,0.667,0.7140000000000001,0.33299999999999996,0.451,0.753,1.357,1.268
2016,20161022AppIda,2016-10-22 00:00:00,Appalachian State,Idaho,1,Home,0.0,0.0,1,0.667,1.0,0.5710000000000001,0.5,0.55,0.968,1.708,1.611
2016,20161022AlaTex,2016-10-22 00:00:00,Alabama,Texas A&M,1,Home,0.96,0.76,1,1.0,1.0,1.0,1.0,0.7,0.938,3.291,1.746
2016,20161022AkrBal,2016-10-22 00:00:00,Akron,Ball State,1,Away,0.0,0.0,1,0.5710000000000001,0.667,0.5710000000000001,0.33299999999999996,1.124,0.703,1.379,1.853
2016,20161022MasSou,2016-10-22 00:00:00,Massachusetts,South Carolina,0,Away,0.0,0.0,0,0.14300000000000002,0.0,0.33299999999999996,0.2,1.045,1.076,1.27,0.775
2016,20161022HouSou,2016-10-22 00:00:00,Houston,Southern Methodist,0,Away,0.56,0.0,0,0.857,0.75,0.33299999999999996,0.0,0.795,0.0,2.428,0.0
2016,20161022GeoNew,2016-10-22 00:00:00,Georgia Southern,New Mexico State,1,Away,0.0,0.0,0,0.5,0.667,0.33299999999999996,0.0,0.328,1.164,1.378,1.12
2016,20161022BosSyr,2016-10-22 00:00:00,Boston College,Syracuse,0,Home,0.0,0.0,1,0.5,0.0,0.429,0.33299999999999996,0.521,1.155,1.448,1.415
2016,20161022CenTol,2016-10-22 00:00:00,Central Michigan,Toledo,0,Away,0.0,0.0,1,0.7140000000000001,0.667,0.833,1.0,0.976,0.69,1.406,1.323
2016,20161022GeoTen,2016-10-22 00:00:00,Georgia State,Tennessee-Martin,1,Home,0.0,0.0,0,0.16699999999999998,0.33299999999999996,0.0,0.0,1.564,0.0,0.755,0.0
2016,20161022ChaMar,2016-10-22 00:00:00,Charlotte,Marshall,1,Away,0.0,0.0,1,0.28600000000000003,0.33299999999999996,0.33299999999999996,0.5,0.811,0.973,1.957,1.306
2016,20161022UCLUta,2016-10-22 00:00:00,UCLA,Utah,0,Home,0.0,0.24,1,0.429,0.25,0.857,0.75,1.251,0.655,1.354,1.628
2016,20161022TenVan,2016-10-22 00:00:00,Tennessee State,Vanderbilt,0,Away,0.0,0.0,0,0.0,0.0,0.429,0.25,0.0,0.735,0.0,1.442
2016,20161022OreWas,2016-10-22 00:00:00,Oregon State,Washington,0,Away,0.0,0.8,1,0.33299999999999996,0.33299999999999996,1.0,1.0,0.83,0.664,0.77,1.265
2016,20161022AriWas,2016-10-22 00:00:00,Arizona State,Washington State,0,Home,0.0,0.0,1,0.7140000000000001,0.5,0.667,1.0,0.808,1.643,3.162,2.662
2016,20161022TexWes,2016-10-22 00:00:00,Texas Christian,West Virginia,0,Away,0.0,0.52,1,0.667,0.667,1.0,1.0,1.335,0.867,1.813,1.569
2016,20161022OldWes,2016-10-22 00:00:00,Old Dominion,Western Kentucky,0,Away,0.0,0.0,1,0.667,1.0,0.5710000000000001,0.667,0.82,1.219,1.405,2.768
2016,20161022EasWes,2016-10-22 00:00:00,Eastern Michigan,Western Michigan,0,Away,0.0,0.2,1,0.7140000000000001,0.667,1.0,1.0,0.913,0.504,1.916,1.585
2016,20161022IowWis,2016-10-22 00:00:00,Iowa,Wisconsin,0,Home,0.0,0.6,1,0.7140000000000001,0.75,0.667,0.33299999999999996,0.669,0.64,1.442,1.932
2016,20161022TexTex,2016-10-22 00:00:00,Texas-San Antonio,Texas-El Paso,0,Home,0.0,0.0,0,0.5,0.0,0.16699999999999998,0.0,0.0,0.892,0.0,0.886
2016,20161022TexTex,2016-10-22 00:00:00,Texas-El Paso,Texas-San Antonio,1,Away,0.0,0.0,0,0.16699999999999998,0.0,0.5,0.0,0.892,0.0,0.886,0.0
2016,20161022CenCon,2016-10-22 00:00:00,Central Florida,Connecticut,1,Away,0.0,0.0,1,0.5,0.5,0.429,0.25,0.57,0.835,1.786,2.201
2016,20161022FreUta,2016-10-22 00:00:00,Fresno State,Utah State,0,Away,0.0,0.0,1,0.14300000000000002,0.0,0.33299999999999996,0.0,1.049,1.009,0.595,1.321
2016,20161022KanTex,2016-10-22 00:00:00,Kansas State,Texas,1,Home,0.0,0.0,1,0.5,0.33299999999999996,0.5,0.33299999999999996,0.719,0.672,2.803,1.679
2016,20161022TulTul,2016-10-22 00:00:00,Tulane,Tulsa,0,Away,0.0,0.0,1,0.5,0.0,0.667,0.0,0.384,0.763,1.265,1.353
2016,20161022CinEas,2016-10-22 00:00:00,Cincinnati,East Carolina,1,Home,0.0,0.0,1,0.5,0.0,0.33299999999999996,0.0,1.143,1.427,1.672,1.158
2016,20161022PenOhi,2016-10-22 00:00:00,Penn State,Ohio State,1,Home,0.0,0.92,1,0.667,0.667,1.0,1.0,0.795,0.559,0.0,1.318
2016,20161022OklKan,2016-10-22 00:00:00,Oklahoma State,Kansas,1,Away,0.0,0.0,1,0.667,0.667,0.16699999999999998,0.0,1.07,1.134,1.518,1.155
2016,20161022OklTex,2016-10-22 00:00:00,Oklahoma,Texas Tech,1,Away,0.36,0.0,1,0.667,1.0,0.5,0.33299999999999996,0.798,1.907,2.047,1.339
2016,20161022OhiKen,2016-10-22 00:00:00,Ohio,Kent State,1,Away,0.0,0.0,1,0.5710000000000001,0.667,0.28600000000000003,0.33299999999999996,0.856,0.535,2.388,1.472
2016,20161022NorInd,2016-10-22 00:00:00,Northwestern,Indiana,1,Home,0.0,0.0,1,0.5,0.667,0.5,0.33299999999999996,0.887,0.828,1.974,1.235
2016,20161022NorBuf,2016-10-22 00:00:00,Northern Illinois,Buffalo,1,Home,0.0,0.0,1,0.14300000000000002,0.33299999999999996,0.16699999999999998,0.0,0.876,0.943,1.214,0.519
2016,20161022NorArm,2016-10-22 00:00:00,North Texas,Army,1,Away,0.0,0.0,0,0.5,0.667,0.667,0.0,0.956,0.143,1.216,1.913
2016,20161022NorVir,2016-10-22 00:00:00,North Carolina,Virginia,1,Away,0.12,0.0,1,0.7140000000000001,0.75,0.33299999999999996,0.5,1.22,1.374,0.932,1.654
2016,20161022HawAir,2016-10-22 00:00:00,Hawaii,Air Force,1,Away,0.0,0.0,1,0.429,0.667,0.667,0.33299999999999996,0.799,0.266,1.044,1.668
2016,20161022NewLou,2016-10-22 00:00:00,New Mexico,Louisiana-Monroe,1,Home,0.0,0.0,0,0.5,0.667,0.33299999999999996,0.33299999999999996,0.294,0.798,1.657,0.772
2016,20161022RicPra,2016-10-22 00:00:00,Rice,Prairie View A&M,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,0.824,1.429,1.664,1.426
2016,20161022MinRut,2016-10-22 00:00:00,Minnesota,Rutgers,1,Home,0.0,0.0,1,0.667,0.33299999999999996,0.28600000000000003,0.0,0.644,0.586,1.653,0.645
2016,20161022NavMem,2016-10-22 00:00:00,Navy,Memphis,1,Home,0.040000000000000036,0.0,1,0.8,1.0,0.833,1.0,0.234,0.932,1.523,1.773
2016,20161022MidMis,2016-10-22 00:00:00,Middle Tennessee State,Missouri,1,Away,0.0,0.0,0,0.667,0.667,0.33299999999999996,0.0,1.503,1.004,1.698,1.133
2016,20161022MicIll,2016-10-22 00:00:00,Michigan,Illinois,1,Home,0.88,0.0,1,1.0,1.0,0.33299999999999996,0.33299999999999996,0.652,0.801,1.146,1.098
2016,20161022MiaBow,2016-10-22 00:00:00,Miami (OH),Bowling Green State,1,Away,0.0,0.0,1,0.14300000000000002,0.33299999999999996,0.14300000000000002,0.0,0.783,1.091,1.12,1.361
2016,20161022MarMic,2016-10-22 00:00:00,Maryland,Michigan State,1,Home,0.0,0.0,1,0.667,0.33299999999999996,0.33299999999999996,0.0,0.552,0.86,0.983,1.547
2016,20161022LouNor,2016-10-22 00:00:00,Louisville,North Carolina State,1,Home,0.72,0.0,1,0.833,0.75,0.667,0.5,0.826,0.751,1.327,2.275
2016,20161022LouFlo,2016-10-22 00:00:00,Louisiana Tech,Florida International,1,Away,0.0,0.0,1,0.5710000000000001,0.667,0.429,1.0,1.376,0.971,2.065,0.961
2016,20161022LouMis,2016-10-22 00:00:00,Louisiana State,Mississippi,1,Home,0.0,0.07999999999999996,1,0.667,0.667,0.5,0.33299999999999996,0.69,1.121,2.01,1.096
2016,20161022LouTex,2016-10-22 00:00:00,Louisiana,Texas State,1,Away,0.0,0.0,1,0.33299999999999996,0.5,0.33299999999999996,0.0,0.703,1.154,2.16,1.223
2016,20161022KenMis,2016-10-22 00:00:00,Kentucky,Mississippi State,1,Home,0.0,0.0,1,0.5,0.5,0.33299999999999996,0.33299999999999996,0.516,0.868,1.274,1.652
2016,20161022NebPur,2016-10-22 00:00:00,Nebraska,Purdue,1,Home,0.6799999999999999,0.0,1,1.0,1.0,0.5,0.33299999999999996,0.571,1.426,1.44,0.689
2016,20161022ColSta,2016-10-22 00:00:00,Colorado,Stanford,1,Away,0.0,0.0,1,0.7140000000000001,0.75,0.667,0.5,0.709,0.673,1.318,1.92
2016,20161027GeoApp,2016-10-27 00:00:00,Georgia Southern,Appalachian State,0,Home,0.0,0.0,1,0.5710000000000001,0.667,0.7140000000000001,1.0,0.334,0.569,1.395,1.922
2016,20161027AkrBuf,2016-10-27 00:00:00,Akron,Buffalo,0,Away,0.0,0.0,1,0.625,0.75,0.14300000000000002,0.0,1.156,1.0,1.28,0.538
2016,20161027TolOhi,2016-10-27 00:00:00,Toledo,Ohio,0,Home,0.0,0.0,1,0.857,1.0,0.625,0.75,0.711,0.821,1.438,2.075
2016,20161027VirPit,2016-10-27 00:00:00,Virginia Tech,Pittsburgh,1,Away,0.0,0.0,1,0.7140000000000001,0.75,0.7140000000000001,0.667,0.602,0.486,1.916,3.095
2016,20161027OhiTol,2016-10-27 00:00:00,Ohio,Toledo,1,Away,0.0,0.0,1,0.625,0.75,0.857,1.0,0.821,0.711,2.075,1.438
2016,20161027BufAkr,2016-10-27 00:00:00,Buffalo,Akron,1,Home,0.0,0.0,1,0.14300000000000002,0.0,0.625,0.75,1.0,1.156,0.538,1.28
2016,20161027CalSou,2016-10-27 00:00:00,California,Southern California,0,Away,0.0,0.0,1,0.5710000000000001,0.5,0.5710000000000001,0.6,1.458,0.98,0.804,1.255
2016,20161027AppGeo,2016-10-27 00:00:00,Appalachian State,Georgia Southern,1,Away,0.0,0.0,1,0.7140000000000001,1.0,0.5710000000000001,0.667,0.569,0.334,1.922,1.395
2016,20161027PitVir,2016-10-27 00:00:00,Pittsburgh,Virginia Tech,0,Home,0.0,0.0,1,0.7140000000000001,0.667,0.7140000000000001,0.75,0.486,0.602,3.095,1.916
2016,20161027SouCal,2016-10-27 00:00:00,Southern California,California,1,Home,0.0,0.0,1,0.5710000000000001,0.6,0.5710000000000001,0.5,0.98,1.458,1.255,0.804
2016,20161028FreAir,2016-10-28 00:00:00,Fresno State,Air Force,0,Home,0.0,0.0,1,0.125,0.0,0.5710000000000001,0.25,1.06,0.235,0.625,1.888
2016,20161028NavSou,2016-10-28 00:00:00,Navy,South Florida,0,Away,0.12,0.0,1,0.833,1.0,0.75,0.75,0.194,0.677,1.73,1.168
2016,20161028UtaSan,2016-10-28 00:00:00,Utah State,San Diego State,0,Home,0.0,0.0,1,0.429,0.25,0.857,1.0,0.972,0.42,1.372,2.041
2016,20161028AirFre,2016-10-28 00:00:00,Air Force,Fresno State,1,Away,0.0,0.0,1,0.5710000000000001,0.25,0.125,0.0,0.235,1.06,1.888,0.625
2016,20161028SouNav,2016-10-28 00:00:00,South Florida,Navy,1,Home,0.0,0.12,1,0.75,0.75,0.833,1.0,0.677,0.194,1.168,1.73
2016,20161028SanUta,2016-10-28 00:00:00,San Diego State,Utah State,1,Away,0.0,0.0,1,0.857,1.0,0.429,0.25,0.42,0.972,2.041,1.372
2016,20161029SouGeo,2016-10-29 00:00:00,South Alabama,Georgia State,1,Home,0.0,0.0,1,0.429,0.0,0.28600000000000003,0.33299999999999996,0.914,1.324,0.829,0.836
2016,20161029IowKan,2016-10-29 00:00:00,Iowa State,Kansas State,0,Home,0.0,0.0,1,0.14300000000000002,0.0,0.5710000000000001,0.5,0.824,0.689,0.989,2.579
2016,20161029IllMin,2016-10-29 00:00:00,Illinois,Minnesota,0,Home,0.0,0.0,1,0.28600000000000003,0.25,0.7140000000000001,0.5,0.786,0.596,1.094,1.626
2016,20161029OldTex,2016-10-29 00:00:00,Old Dominion,Texas-El Paso,1,Away,0.0,0.0,1,0.5710000000000001,0.5,0.28600000000000003,0.0,0.879,0.849,1.432,0.886
2016,20161029OreAri,2016-10-29 00:00:00,Oregon,Arizona State,1,Home,0.0,0.0,1,0.28600000000000003,0.0,0.625,0.4,0.729,0.798,1.168,3.8
2016,20161029PenPur,2016-10-29 00:00:00,Penn State,Purdue,1,Away,0.040000000000000036,0.0,1,0.7140000000000001,0.75,0.429,0.25,0.782,1.495,0.0,0.771
2016,20161029MiaNot,2016-10-29 00:00:00,Miami (FL),Notre Dame,0,Away,0.0,0.0,0,0.5710000000000001,0.25,0.28600000000000003,1.0,0.889,0.837,1.265,1.216
2016,20161029SanNev,2016-10-29 00:00:00,San Jose State,Nevada-Las Vegas,1,Home,0.0,0.0,1,0.25,0.25,0.375,0.5,0.737,0.558,0.887,1.451
2016,20161029HawNew,2016-10-29 00:00:00,Hawaii,New Mexico,0,Home,0.0,0.0,1,0.5,0.75,0.5710000000000001,0.667,0.857,0.283,0.856,1.588
2016,20161029EasMia,2016-10-29 00:00:00,Eastern Michigan,Miami (OH),0,Home,0.0,0.0,1,0.625,0.5,0.25,0.5,0.973,0.785,1.991,1.4
2016,20161029FloMid,2016-10-29 00:00:00,Florida International,Middle Tennessee State,0,Home,0.0,0.0,1,0.375,0.75,0.7140000000000001,0.667,1.048,1.432,1.04,1.445
2016,20161029CenKen,2016-10-29 00:00:00,Central Michigan,Kent State,0,Home,0.0,0.0,1,0.625,0.5,0.25,0.25,1.015,0.543,1.464,1.324
2016,20161029MicMic,2016-10-29 00:00:00,Michigan State,Michigan,0,Home,0.0,0.92,1,0.28600000000000003,0.0,1.0,1.0,0.807,0.62,1.387,1.156
2016,20161029MisKen,2016-10-29 00:00:00,Missouri,Kentucky,0,Home,0.0,0.0,1,0.28600000000000003,0.0,0.5710000000000001,0.6,0.922,0.551,1.085,1.083
2016,20161029WagMas,2016-10-29 00:00:00,Wagner,Massachusetts,0,Away,0.0,0.0,0,0.0,0.0,0.125,0.0,0.0,1.058,0.0,1.242
2016,20161029VirLou,2016-10-29 00:00:00,Virginia,Louisville,0,Home,0.0,0.8,1,0.28600000000000003,0.33299999999999996,0.857,0.8,1.335,0.825,1.667,1.594
2016,20161029RicLou,2016-10-29 00:00:00,Rice,Louisiana Tech,0,Away,0.0,0.0,1,0.14300000000000002,0.0,0.625,0.75,0.833,1.357,1.65,2.247
2016,20161029SouTen,2016-10-29 00:00:00,South Carolina,Tennessee,1,Home,0.0,0.28,1,0.429,0.2,0.7140000000000001,0.5,0.982,0.715,0.867,0.984
2016,20161029SouTul,2016-10-29 00:00:00,Southern Methodist,Tulane,1,Away,0.0,0.0,0,0.429,0.0,0.429,0.0,0.0,0.385,0.0,1.113
2016,20161029TemCin,2016-10-29 00:00:00,Temple,Cincinnati,1,Home,0.0,0.0,1,0.625,0.667,0.5710000000000001,0.25,0.791,1.143,1.113,1.597
2016,20161029SamMis,2016-10-29 00:00:00,Samford,Mississippi State,0,Away,0.0,0.0,0,0.0,0.0,0.28600000000000003,0.25,0.0,0.821,0.0,1.521
2016,20161029NorOhi,2016-10-29 00:00:00,Northwestern,Ohio State,0,Away,0.0,0.76,1,0.5710000000000001,0.75,0.857,0.75,0.905,0.619,2.137,1.247
2016,20161029TexBay,2016-10-29 00:00:00,Texas,Baylor,1,Home,0.0,0.6799999999999999,1,0.429,0.25,1.0,1.0,0.672,0.663,1.491,0.0
2016,20161029WesOkl,2016-10-29 00:00:00,West Virginia,Oklahoma State,0,Away,0.6,0.0,1,1.0,1.0,0.7140000000000001,0.75,0.795,0.989,1.474,1.471
2016,20161029SouMar,2016-10-29 00:00:00,Southern Mississippi,Marshall,1,Home,0.0,0.0,1,0.5710000000000001,1.0,0.28600000000000003,0.33299999999999996,0.887,1.065,1.065,1.273
2016,20161029MemTul,2016-10-29 00:00:00,Memphis,Tulsa,0,Home,0.0,0.0,1,0.7140000000000001,0.667,0.7140000000000001,0.5,0.976,0.703,1.223,1.036
2016,20161029NewTex,2016-10-29 00:00:00,New Mexico State,Texas A&M,0,Away,0.0,0.64,0,0.28600000000000003,0.0,0.857,0.8,1.134,0.921,1.046,1.475
2016,20161029TexTex,2016-10-29 00:00:00,Texas Christian,Texas Tech,0,Home,0.0,0.0,1,0.5710000000000001,0.5,0.429,0.25,1.301,2.155,1.761,1.425
2016,20161029NorTex,2016-10-29 00:00:00,North Texas,Texas-San Antonio,0,Away,0.0,0.0,0,0.5710000000000001,0.667,0.429,0.0,0.9,0.0,1.026,0.0
2016,20161029NebWis,2016-10-29 00:00:00,Nebraska,Wisconsin,0,Away,0.72,0.56,1,1.0,1.0,0.7140000000000001,0.5,0.604,0.621,1.751,1.922
2016,20161029UtaWas,2016-10-29 00:00:00,Utah,Washington,0,Home,0.31999999999999995,0.84,1,0.875,0.8,1.0,1.0,0.633,0.683,2.034,1.191
2016,20161029OreWas,2016-10-29 00:00:00,Oregon State,Washington State,0,Home,0.0,0.0,1,0.28600000000000003,0.25,0.7140000000000001,1.0,0.838,1.767,0.851,2.468
2016,20161029FloWes,2016-10-29 00:00:00,Florida Atlantic,Western Kentucky,0,Home,0.0,0.0,1,0.14300000000000002,0.0,0.625,0.75,0.788,1.18,1.109,2.858
2016,20161029OklWes,2016-10-29 00:00:00,Oklahoma State,West Virginia,1,Home,0.0,0.6,1,0.7140000000000001,0.75,1.0,1.0,0.989,0.795,1.471,1.474
2016,20161029CinTem,2016-10-29 00:00:00,Cincinnati,Temple,0,Away,0.0,0.0,1,0.5710000000000001,0.25,0.625,0.667,1.143,0.791,1.597,1.113
