Season,Gamecode,Date,Team,Opp,Won,Team_rank,Opp_rank,Game_conf,Team_SRTD,Team_CRTD,Opp_SRTD,Opp_CRTD,Team_SOS,Opp_SOS,Team_OffStrat_nz,Opp_OffStrat_nz,Team_DefStren_nz,Opp_DefStren_nz,Game_Away,Game_Home,Game_Neutral
2014,2014830TenKen,2014-08-30 12:00:00,Tennessee-Martin,Kentucky,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830YouIll,2014-08-30 12:00:00,Youngstown State,Illinois,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830AlaTro,2014-08-30 12:00:00,Alabama-Birmingham,Troy,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830MicApp,2014-08-30 12:00:00,Michigan,Appalachian State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830IllYou,2014-08-30 12:00:00,Illinois,Youngstown State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830IowNor,2014-08-30 12:00:00,Iowa,Northern Iowa,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830AppMic,2014-08-30 12:00:00,Appalachian State,Michigan,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830IowNor,2014-08-30 12:00:00,Iowa State,North Dakota State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830WesPur,2014-08-30 12:00:00,Western Michigan,Purdue,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830IndInd,2014-08-30 12:00:00,Indiana State,Indiana,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830NorIow,2014-08-30 12:00:00,North Dakota State,Iowa State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830IndInd,2014-08-30 12:00:00,Indiana,Indiana State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830IndInd,2014-08-30 12:00:00,Indiana,Indiana State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
