Year,Date,Game_conf,Game_home,Opp,Opp_CRTD,Opp_DefStren,Opp_OffStrat,Opp_SRTD,Opp_rank,Season,Team,Team_CRTD,Team_DefStren,Team_OffStrat,Team_SRTD,Team_rank,Won
2015,2015-12-28 00:00:00,0.0,1,Central Michigan,0.75,1.352,1.186,0.583,0.0,2015,Minnesota,0.25,1.063,0.975,0.417,0.0,1
2015,2015-12-26 00:00:00,0.0,1,Miami (FL),0.571,0.929,1.058,0.667,0.0,2015,Washington State,0.667,1.119,2.546,0.667,0.0,1
2015,2015-12-26 00:00:00,0.0,1,Tulsa,0.167,1.228,0.812,0.5,0.0,2015,Virginia Tech,0.571,0.964,0.709,0.5,0.0,1
2015,2015-12-05 00:00:00,1.0,1,North Carolina,1.0,0.892,0.734,0.917,0.6799999999999999,2015,Clemson,1.0,1.255,0.772,1.0,0.96,1
2015,2015-12-05 00:00:00,1.0,1,Texas State,0.333,1.08,0.934,0.273,0.0,2015,Arkansas State,1.0,1.763,0.612,0.727,0.0,1
2015,2015-12-05 00:00:00,1.0,0,South Alabama,0.429,0.926,0.765,0.455,0.0,2015,Appalachian State,0.857,1.485,0.47,0.818,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Kansas,0.0,1.137,1.02,0.0,0.0,2015,Kansas State,0.143,1.761,0.656,0.4,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Purdue,0.143,1.129,1.171,0.182,0.0,2015,Indiana,0.143,1.771,0.777,0.455,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Texas State,0.4,1.043,0.92,0.3,0.0,2015,Idaho,0.333,0.732,1.065,0.273,0.0,1
2015,2015-11-28 00:00:00,0.0,1,Louisiana-Monroe,0.0,0.997,1.166,0.091,0.0,2015,Hawaii,0.0,0.833,1.097,0.167,0.0,1
2015,2015-11-28 00:00:00,1.0,1,South Alabama,0.5,1.141,0.787,0.5,0.0,2015,Georgia Southern,0.8,1.51,0.185,0.7,0.0,1
2015,2015-11-28 00:00:00,0.0,0,Georgia Tech,0.143,1.226,0.321,0.273,0.0,2015,Georgia,0.625,1.03,0.682,0.727,0.0,1
2015,2015-11-28 00:00:00,0.0,0,Florida,1.0,1.585,0.749,0.909,0.6,2015,Florida State,0.75,1.332,0.922,0.818,0.44,1
2015,2015-11-28 00:00:00,1.0,0,Old Dominion,0.2,1.195,1.037,0.455,0.0,2015,Florida Atlantic,0.333,1.273,0.806,0.182,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Wake Forest,0.143,1.201,0.97,0.273,0.0,2015,Duke,0.5,1.495,0.995,0.545,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Fresno State,0.286,0.96,0.979,0.273,0.0,2015,Colorado State,0.571,0.9,0.724,0.545,0.0,1
2015,2015-11-28 00:00:00,0.0,0,South Carolina,0.143,0.957,0.834,0.273,0.0,2015,Clemson,1.0,1.259,0.792,1.0,0.96,1
2015,2015-11-28 00:00:00,1.0,0,East Carolina,0.2,1.263,1.09,0.455,0.0,2015,Cincinnati,0.333,1.066,1.073,0.545,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Arizona State,0.571,2.445,0.967,0.545,0.0,2015,California,0.429,1.167,1.206,0.545,0.0,1
2015,2015-11-28 00:00:00,0.0,0,Utah State,0.625,1.043,0.765,0.545,0.0,2015,Brigham Young,0.0,1.508,1.171,0.727,0.0,1
2015,2015-11-28 00:00:00,0.0,0,New Mexico State,0.0,1.056,1.016,0.3,0.0,2015,Arkansas State,1.0,1.691,0.581,0.7,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Louisiana,0.6,1.274,0.848,0.4,0.0,2015,Appalachian State,0.833,1.379,0.472,0.8,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Auburn,0.4,1.393,0.54,0.545,0.0,2015,Alabama,1.0,2.405,0.746,0.909,0.92,1
2015,2015-11-27 00:00:00,1.0,0,Toledo,0.833,2.257,0.833,0.9,0.040000000000000036,2015,Western Michigan,0.714,1.186,0.8,0.545,0.0,1
2015,2015-11-27 00:00:00,1.0,1,Marshall,0.857,1.088,0.918,0.818,0.0,2015,Western Kentucky,1.0,1.437,1.185,0.818,0.0,1
2015,2015-11-27 00:00:00,1.0,1,Washington State,0.75,1.15,2.44,0.727,0.2,2015,Washington,0.286,1.462,0.905,0.455,0.0,1
2015,2015-11-27 00:00:00,1.0,0,Tulane,0.0,1.156,1.017,0.273,0.0,2015,Tulsa,0.0,1.185,0.797,0.455,0.0,1
2015,2015-11-27 00:00:00,1.0,1,Baylor,0.857,1.592,0.647,0.9,0.72,2015,Texas Christian,0.75,1.306,0.93,0.818,0.4,1
2015,2015-11-27 00:00:00,1.0,1,Oregon State,0.0,1.113,0.779,0.182,0.0,2015,Oregon,0.714,1.777,0.582,0.727,0.28,1
2015,2015-11-28 00:00:00,0.0,1,Texas A&M,0.667,0.832,0.931,0.727,0.0,2015,Louisiana State,0.0,0.0,0.0,0.636,0.0,1
2015,2015-11-28 00:00:00,0.0,0,Kentucky,0.25,1.08,0.971,0.455,0.0,2015,Louisville,0.714,1.693,0.881,0.545,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Rutgers,0.143,1.667,0.716,0.364,0.0,2015,Maryland,0.0,1.56,0.877,0.182,0.0,1
2015,2015-11-28 00:00:00,0.0,1,Southern Methodist,0.0,0.0,0.0,0.182,0.0,2015,Memphis,0.571,1.956,0.829,0.727,0.0,1
2015,2015-12-05 00:00:00,1.0,1,Florida,1.0,1.534,0.768,0.833,0.28,2015,Alabama,1.0,2.353,0.724,0.917,0.92,1
2015,2015-12-04 00:00:00,1.0,1,Northern Illinois,0.75,1.471,0.617,0.667,0.0,2015,Bowling Green State,0.857,1.529,1.137,0.75,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Nevada-Las Vegas,0.286,1.142,0.71,0.273,0.0,2015,Wyoming,0.143,0.83,0.655,0.091,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Minnesota,0.286,1.171,0.925,0.455,0.0,2015,Wisconsin,0.714,1.604,0.923,0.727,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Iowa State,0.25,1.481,0.814,0.273,0.0,2015,West Virginia,0.429,1.285,0.616,0.6,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Virginia,0.5,1.556,0.977,0.364,0.0,2015,Virginia Tech,0.5,1.007,0.693,0.455,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Colorado,0.143,1.153,0.837,0.333,0.0,2015,Utah,0.714,2.154,0.654,0.727,0.0,1
2015,2015-11-28 00:00:00,0.0,0,North Texas,0.0,1.146,0.933,0.091,0.0,2015,Texas-El Paso,0.5,0.0,0.0,0.364,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Vanderbilt,0.333,1.654,0.743,0.364,0.0,2015,Tennessee,0.571,1.453,0.617,0.636,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Connecticut,0.5,1.143,0.727,0.545,0.0,2015,Temple,0.8,1.716,0.771,0.818,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Boston College,0.0,2.332,0.508,0.273,0.0,2015,Syracuse,0.167,1.563,0.702,0.273,0.0,1
2015,2015-11-27 00:00:00,0.0,0,Buffalo,0.429,1.327,1.086,0.455,0.0,2015,Massachusetts,0.0,1.286,1.379,0.182,0.0,1
2015,2015-11-28 00:00:00,0.0,1,Notre Dame,1.0,1.14,0.775,0.909,0.84,2015,Stanford,0.875,1.777,0.546,0.818,0.48,1
2015,2015-11-28 00:00:00,0.0,1,UCLA,0.625,1.136,1.041,0.727,0.12,2015,Southern California,0.0,0.0,0.0,0.636,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Nevada,0.571,1.212,0.608,0.545,0.0,2015,San Diego State,1.0,1.842,0.406,0.727,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Charlotte,0.0,1.305,0.657,0.182,0.0,2015,Rice,0.4,1.358,0.737,0.364,0.0,1
2015,2015-11-28 00:00:00,1.0,0,Oklahoma State,0.875,1.464,1.065,0.909,0.64,2015,Oklahoma,0.875,1.262,0.743,0.909,0.8,1
2015,2015-11-28 00:00:00,1.0,0,Michigan,0.857,1.621,0.802,0.818,0.52,2015,Ohio State,0.857,1.228,0.604,0.909,0.6799999999999999,1
2015,2015-11-28 00:00:00,1.0,1,Illinois,0.286,1.146,1.339,0.455,0.0,2015,Northwestern,0.714,1.55,0.578,0.818,0.31999999999999995,1
2015,2015-11-28 00:00:00,1.0,0,North Carolina State,0.429,1.538,0.796,0.636,0.0,2015,North Carolina,1.0,0.923,0.732,0.909,0.56,1
2015,2015-11-28 00:00:00,1.0,1,Air Force,0.857,1.648,0.188,0.727,0.0,2015,New Mexico,0.571,1.273,0.387,0.545,0.0,1
2015,2015-11-28 00:00:00,0.0,0,Mississippi State,0.667,1.302,1.162,0.727,0.07999999999999996,2015,Mississippi,1.0,0.0,0.0,0.727,0.24,1
2015,2015-11-28 00:00:00,0.0,0,Texas-San Antonio,1.0,0.0,0.0,0.273,0.0,2015,Middle Tennessee State,0.714,1.794,0.991,0.545,0.0,1
2015,2015-11-28 00:00:00,1.0,1,Penn State,0.571,0.0,0.858,0.636,0.0,2015,Michigan State,0.857,1.91,0.773,0.909,0.76,1
2015,2015-11-28 00:00:00,1.0,0,Louisiana Tech,0.8,2.29,1.04,0.727,0.0,2015,Southern Mississippi,0.8,1.212,1.052,0.727,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Florida International,0.0,1.655,1.145,0.5,0.0,2015,Middle Tennessee State,0.5,1.675,1.034,0.333,0.0,1
2015,2015-11-14 00:00:00,1.0,0,Auburn,0.5,1.34,0.544,0.556,0.0,2015,Georgia,0.571,1.323,0.705,0.667,0.0,1
2015,2015-11-14 00:00:00,1.0,1,North Carolina State,0.4,1.619,0.738,0.667,0.0,2015,Florida State,0.714,1.331,0.953,0.778,0.24,1
2015,2015-10-24 00:00:00,1.0,1,Missouri,0.25,1.454,1.018,0.571,0.0,2015,Vanderbilt,0.0,1.941,1.013,0.333,0.0,1
2015,2015-10-24 00:00:00,0.0,0,New Mexico State,0.0,0.83,1.145,0.0,0.0,2015,Troy,0.0,1.012,0.955,0.167,0.0,1
2015,2015-10-24 00:00:00,0.0,0,Massachusetts,0.0,1.121,1.72,0.167,0.0,2015,Toledo,1.0,2.001,0.907,1.0,0.24,1
2015,2015-10-24 00:00:00,0.0,1,Florida Atlantic,0.333,1.1,0.868,0.167,0.0,2015,Texas-El Paso,0.5,0.0,0.0,0.333,0.0,1
2015,2015-10-24 00:00:00,1.0,1,South Alabama,0.5,0.897,0.924,0.5,0.0,2015,Texas State,0.0,1.241,1.021,0.2,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Kansas State,0.0,2.36,0.588,0.5,0.0,2015,Texas,0.333,1.512,0.465,0.333,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Washington,0.0,1.663,0.989,0.5,0.0,2015,Stanford,1.0,1.615,0.548,0.833,0.6,1
2015,2015-10-24 00:00:00,1.0,0,Charlotte,0.0,1.505,0.632,0.333,0.0,2015,Southern Mississippi,0.5,1.139,1.126,0.571,0.0,1
2015,2015-10-24 00:00:00,0.0,1,Utah,1.0,2.256,0.692,1.0,0.88,2015,Southern California,0.0,0.0,0.0,0.5,0.0,1
2015,2015-10-24 00:00:00,0.0,1,Southern Methodist,0.0,0.0,0.0,0.167,0.0,2015,South Florida,0.5,2.016,0.511,0.5,0.0,1
2015,2015-10-24 00:00:00,1.0,1,New Mexico,0.667,1.12,0.417,0.571,0.0,2015,San Jose State,0.5,0.53,0.867,0.429,0.0,1
2015,2015-10-24 00:00:00,0.0,1,Army,0.0,1.541,0.145,0.286,0.0,2015,Rice,0.667,1.576,0.63,0.5,0.0,1
2015,2015-10-24 00:00:00,0.0,0,Syracuse,0.5,1.784,0.625,0.5,0.0,2015,Pittsburgh,1.0,0.0,0.0,0.833,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Maryland,0.0,1.325,0.931,0.333,0.0,2015,Penn State,0.667,0.0,0.725,0.714,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Kansas,0.0,1.226,0.979,0.0,0.0,2015,Oklahoma State,1.0,1.176,1.05,1.0,0.44,1
2015,2015-10-24 00:00:00,1.0,1,Texas Tech,0.5,1.098,1.531,0.714,0.0,2015,Oklahoma,0.667,0.898,0.816,0.833,0.31999999999999995,1
2015,2015-10-24 00:00:00,1.0,0,Rutgers,0.333,2.542,0.732,0.5,0.0,2015,Ohio State,1.0,0.905,0.674,1.0,0.96,1
2015,2015-10-24 00:00:00,1.0,0,Nebraska,0.333,3.755,0.957,0.429,0.0,2015,Northwestern,0.333,0.949,0.565,0.714,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Eastern Michigan,0.0,0.493,0.967,0.143,0.0,2015,Northern Illinois,0.667,1.557,0.672,0.571,0.0,1
2015,2015-10-24 00:00:00,1.0,0,Wake Forest,0.25,1.044,1.065,0.429,0.0,2015,North Carolina State,0.0,1.474,0.606,0.667,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Virginia,1.0,1.571,0.995,0.333,0.0,2015,North Carolina,1.0,0.634,0.797,0.833,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Hawaii,0.0,0.893,0.991,0.286,0.0,2015,Nevada,0.333,1.212,0.743,0.429,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Tulane,0.0,1.406,0.985,0.333,0.0,2015,Navy,1.0,1.338,0.12,0.8,0.0,1
2015,2015-10-24 00:00:00,1.0,0,Arizona,0.5,1.4,0.757,0.714,0.0,2015,Washington State,0.667,0.999,2.322,0.667,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Kentucky,0.5,1.238,0.943,0.667,0.0,2015,Mississippi State,0.5,1.28,1.163,0.714,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Miami (OH),0.0,1.26,0.927,0.143,0.0,2015,Western Michigan,1.0,1.239,0.894,0.5,0.0,1
2015,2015-10-29 00:00:00,1.0,0,Miami (OH),0.0,1.323,0.934,0.125,0.0,2015,Buffalo,0.333,1.508,0.973,0.429,0.0,1
2015,2015-10-31 00:00:00,1.0,1,Maryland,0.0,1.53,0.864,0.286,0.0,2015,Iowa,1.0,2.969,0.63,1.0,0.6,1
2015,2015-10-31 00:00:00,0.0,1,Vanderbilt,0.333,1.879,0.937,0.429,0.0,2015,Houston,1.0,2.683,0.582,1.0,0.28,1
2015,2015-10-31 00:00:00,1.0,1,Syracuse,0.5,1.691,0.69,0.429,0.0,2015,Florida State,0.8,1.426,0.927,0.857,0.31999999999999995,1
2015,2015-10-31 00:00:00,1.0,1,Florida International,0.333,1.381,1.215,0.5,0.0,2015,Florida Atlantic,0.333,1.185,0.857,0.143,0.0,1
2015,2015-10-31 00:00:00,1.0,1,Georgia,0.6,1.547,0.702,0.714,0.0,2015,Florida,1.0,1.671,0.87,0.857,0.56,1
2015,2015-10-31 00:00:00,1.0,0,North Carolina State,0.333,1.344,0.659,0.714,0.0,2015,Clemson,1.0,1.476,0.712,1.0,0.88,1
2015,2015-10-31 00:00:00,0.0,1,Central Florida,0.0,0.0,0.0,0.0,0.0,2015,Cincinnati,0.333,1.309,0.973,0.571,0.0,1
2015,2015-10-31 00:00:00,1.0,0,Akron,0.333,2.376,0.697,0.429,0.0,2015,Central Michigan,0.75,1.16,1.119,0.5,0.0,1
2015,2015-10-31 00:00:00,1.0,0,Nevada-Las Vegas,0.333,1.302,0.553,0.286,0.0,2015,Boise State,0.75,0.0,0.779,0.75,0.0,1
2015,2015-10-31 00:00:00,0.0,1,Massachusetts,0.0,1.156,1.761,0.143,0.0,2015,Ball State,0.25,1.6,1.087,0.25,0.0,1
2015,2015-10-31 00:00:00,1.0,1,Georgia State,0.0,1.407,1.331,0.333,0.0,2015,Arkansas State,1.0,1.477,0.591,0.571,0.0,1
2015,2015-10-31 00:00:00,0.0,1,Tennessee-Martin,0.0,0.0,0.0,0.0,0.0,2015,Arkansas,0.5,2.244,0.758,0.429,0.0,1
2015,2015-10-31 00:00:00,1.0,1,Troy,0.0,0.959,1.04,0.286,0.0,2015,Appalachian State,1.0,1.303,0.438,0.857,0.0,1
2015,2015-10-31 00:00:00,1.0,0,Hawaii,0.0,0.844,1.056,0.25,0.0,2015,Air Force,0.75,1.367,0.176,0.571,0.0,1
2015,2015-10-30 00:00:00,1.0,1,Wyoming,0.25,0.902,0.703,0.125,0.0,2015,Utah State,0.75,1.55,0.731,0.571,0.0,1
2015,2015-10-30 00:00:00,1.0,0,Wake Forest,0.2,1.021,1.028,0.375,0.0,2015,Louisville,0.5,1.589,0.845,0.429,0.0,1
2015,2015-10-30 00:00:00,1.0,0,Rice,0.667,1.174,0.654,0.571,0.0,2015,Louisiana Tech,0.667,2.728,1.13,0.625,0.0,1
2015,2015-10-30 00:00:00,1.0,1,East Carolina,0.333,1.406,1.106,0.5,0.0,2015,Connecticut,0.0,1.106,0.83,0.375,0.0,1
2015,2015-10-29 00:00:00,1.0,0,Eastern Michigan,0.0,0.532,0.969,0.125,0.0,2015,Western Michigan,1.0,1.359,0.856,0.571,0.0,1
2015,2015-10-29 00:00:00,1.0,1,West Virginia,0.0,1.392,0.67,0.5,0.0,2015,Texas Christian,1.0,1.286,0.943,1.0,0.8,1
2015,2015-10-29 00:00:00,1.0,0,Arizona State,0.667,1.946,1.034,0.571,0.0,2015,Oregon,0.5,1.974,0.551,0.571,0.0,1
2015,2015-10-29 00:00:00,0.0,0,Pittsburgh,1.0,0.0,0.0,0.857,0.07999999999999996,2015,North Carolina,1.0,0.646,0.78,0.857,0.0,1
2015,2015-10-29 00:00:00,1.0,1,Texas State,0.5,1.15,0.931,0.333,0.0,2015,Georgia Southern,0.667,1.523,0.222,0.714,0.0,1
2015,2015-10-24 00:00:00,1.0,0,Illinois,0.5,1.183,1.194,0.667,0.0,2015,Wisconsin,0.667,1.625,0.942,0.714,0.0,1
2015,2015-10-24 00:00:00,0.0,1,Texas A&M,0.667,0.939,0.955,0.833,0.4,2015,Mississippi,1.0,0.0,0.0,0.714,0.040000000000000036,1
2015,2015-10-24 00:00:00,1.0,1,Indiana,0.0,1.966,0.725,0.571,0.0,2015,Michigan State,1.0,1.922,0.745,1.0,0.72,1
2015,2015-10-24 00:00:00,1.0,1,North Texas,0.0,1.177,1.0,0.0,0.0,2015,Marshall,1.0,1.11,0.848,0.857,0.0,1
2015,2015-10-17 00:00:00,1.0,0,Ohio,1.0,1.579,0.775,0.833,0.0,2015,Western Michigan,1.0,1.114,1.006,0.4,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Oregon State,0.0,0.822,0.683,0.4,0.0,2015,Washington State,0.5,1.04,2.314,0.6,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Syracuse,1.0,1.856,0.651,0.6,0.0,2015,Virginia,0.286,1.749,1.038,0.2,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Arizona State,1.0,1.758,0.979,0.667,0.0,2015,Utah,1.0,1.943,0.626,1.0,0.84,1
2015,2015-10-17 00:00:00,1.0,1,Eastern Michigan,0.0,0.375,1.015,0.167,0.0,2015,Toledo,1.0,2.874,0.874,1.0,0.12,1
2015,2015-10-17 00:00:00,1.0,0,Kansas,0.0,1.162,0.924,0.0,0.0,2015,Texas Tech,0.333,0.998,1.626,0.667,0.0,1
2015,2015-10-17 00:00:00,1.0,0,Iowa State,0.5,1.512,0.916,0.4,0.0,2015,Texas Christian,1.0,1.106,0.963,1.0,0.88,1
2015,2015-10-17 00:00:00,0.0,1,Central Florida,0.0,0.0,0.0,0.0,0.0,2015,Temple,1.0,2.393,0.633,1.0,0.0,1
2015,2015-10-17 00:00:00,0.0,1,Texas-San Antonio,1.0,0.0,0.0,0.167,0.0,2015,Southern Mississippi,0.5,1.222,1.217,0.5,0.0,1
2015,2015-10-17 00:00:00,1.0,0,Connecticut,0.0,1.222,0.71,0.5,0.0,2015,South Florida,0.0,1.955,0.541,0.4,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Vanderbilt,0.0,1.983,0.98,0.4,0.0,2015,South Carolina,0.0,1.061,0.742,0.333,0.0,1
2015,2015-10-17 00:00:00,1.0,0,San Jose State,0.667,0.515,0.895,0.5,0.0,2015,San Diego State,1.0,2.098,0.515,0.5,0.0,1
2015,2015-10-17 00:00:00,1.0,0,Indiana,0.0,1.993,0.666,0.667,0.0,2015,Rutgers,0.0,2.459,0.665,0.4,0.0,1
2015,2015-10-17 00:00:00,0.0,0,Georgia Tech,0.0,1.103,0.304,0.333,0.0,2015,Pittsburgh,1.0,0.0,0.0,0.8,0.0,1
2015,2015-10-17 00:00:00,1.0,0,Washington,0.0,1.681,0.974,0.6,0.0,2015,Oregon,0.333,2.14,0.561,0.5,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Charlotte,0.0,1.249,0.668,0.4,0.0,2015,Old Dominion,0.0,0.92,0.768,0.4,0.0,1
2015,2015-10-17 00:00:00,1.0,0,Kansas State,0.0,2.762,0.571,0.6,0.0,2015,Oklahoma,0.5,0.912,0.869,0.8,0.24,1
2015,2015-10-17 00:00:00,1.0,1,Penn State,1.0,0.0,0.802,0.833,0.0,2015,Ohio State,1.0,0.966,0.735,1.0,0.96,1
2015,2015-10-17 00:00:00,0.0,1,Southern California,0.0,0.0,0.0,0.6,0.0,2015,Notre Dame,1.0,0.875,0.731,0.833,0.44,1
2015,2015-10-17 00:00:00,1.0,0,Miami (OH),0.0,1.432,0.951,0.167,0.0,2015,Northern Illinois,0.5,1.653,0.668,0.5,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Wake Forest,0.333,0.93,1.141,0.5,0.0,2015,North Carolina,1.0,0.526,0.799,0.8,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Hawaii,0.0,0.88,1.131,0.333,0.0,2015,New Mexico,0.5,1.165,0.403,0.5,0.0,1
2015,2015-10-17 00:00:00,1.0,0,Minnesota,0.5,1.144,0.78,0.667,0.0,2015,Nebraska,0.0,3.656,1.009,0.333,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Purdue,0.0,0.988,1.091,0.167,0.0,2015,Wisconsin,0.5,1.556,0.924,0.667,0.0,1
2015,2015-10-17 00:00:00,1.0,1,Nevada,0.5,1.321,0.669,0.5,0.0,2015,Wyoming,0.0,0.754,0.781,0.0,0.0,1
2015,2015-10-20 00:00:00,1.0,1,Louisiana,1.0,1.164,0.786,0.4,0.0,2015,Arkansas State,1.0,1.58,0.631,0.5,0.0,1
2015,2015-10-22 00:00:00,1.0,1,Georgia Southern,1.0,1.706,0.208,0.833,0.0,2015,Appalachian State,1.0,1.58,0.442,0.833,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Boston College,0.0,2.796,0.405,0.429,0.0,2015,Louisville,0.333,1.456,0.91,0.333,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Middle Tennessee State,0.667,1.792,0.967,0.429,0.0,2015,Louisiana Tech,0.5,2.355,1.158,0.571,0.0,1
2015,2015-10-24 00:00:00,0.0,1,Western Kentucky,1.0,1.527,1.217,0.857,0.0,2015,Louisiana State,0.0,0.0,0.0,0.857,0.8,1
2015,2015-10-24 00:00:00,1.0,1,Louisiana-Monroe,0.0,0.704,1.212,0.167,0.0,2015,Idaho,0.333,0.786,1.192,0.333,0.0,1
2015,2015-10-24 00:00:00,0.0,0,Central Florida,0.0,0.0,0.0,0.0,0.0,2015,Houston,1.0,2.814,0.582,1.0,0.16000000000000006,1
2015,2015-10-24 00:00:00,1.0,1,Florida State,1.0,1.874,0.885,1.0,0.64,2015,Georgia Tech,0.0,1.079,0.312,0.286,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Old Dominion,0.5,0.877,0.87,0.5,0.0,2015,Florida International,0.0,1.586,1.22,0.429,0.0,1
2015,2015-10-24 00:00:00,1.0,0,Virginia Tech,0.5,0.963,0.672,0.429,0.0,2015,Duke,1.0,1.078,0.763,0.833,0.07999999999999996,1
2015,2015-10-24 00:00:00,1.0,0,Oregon State,0.0,1.089,0.68,0.333,0.0,2015,Colorado,0.0,1.041,0.802,0.429,0.0,1
2015,2015-10-24 00:00:00,1.0,0,Miami (FL),0.5,1.267,1.171,0.667,0.0,2015,Clemson,1.0,1.454,0.793,1.0,0.76,1
2015,2015-10-24 00:00:00,1.0,1,Connecticut,0.0,1.096,0.768,0.429,0.0,2015,Cincinnati,0.0,1.356,1.024,0.5,0.0,1
2015,2015-10-31 00:00:00,1.0,1,Texas,0.5,1.435,0.438,0.429,0.0,2015,Iowa State,0.25,1.487,0.852,0.286,0.0,1
2015,2015-10-24 00:00:00,1.0,0,Ball State,0.333,1.507,1.055,0.286,0.0,2015,Central Michigan,0.667,1.107,1.101,0.429,0.0,1
2015,2015-10-24 00:00:00,0.0,1,Wagner,0.0,0.0,0.0,0.0,0.0,2015,Brigham Young,0.0,1.599,1.137,0.714,0.0,1
2015,2015-10-24 00:00:00,1.0,0,Kent State,0.5,1.611,0.658,0.429,0.0,2015,Bowling Green State,1.0,1.816,1.149,0.714,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Wyoming,0.333,0.886,0.711,0.143,0.0,2015,Boise State,0.667,0.0,0.807,0.714,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Iowa State,0.333,1.682,0.93,0.333,0.0,2015,Baylor,1.0,1.768,0.648,1.0,0.92,1
2015,2015-10-24 00:00:00,1.0,1,Auburn,0.5,1.27,0.529,0.667,0.0,2015,Arkansas,0.333,2.414,0.781,0.333,0.0,1
2015,2015-10-24 00:00:00,1.0,1,Tennessee,0.333,1.439,0.624,0.5,0.0,2015,Alabama,1.0,2.837,0.814,0.857,0.6799999999999999,1
2015,2015-10-24 00:00:00,1.0,1,Fresno State,0.25,1.039,0.849,0.286,0.0,2015,Air Force,0.667,1.375,0.184,0.5,0.0,1
2015,2015-10-23 00:00:00,1.0,1,Utah State,1.0,2.333,0.759,0.667,0.0,2015,San Diego State,1.0,2.159,0.481,0.571,0.0,1
2015,2015-10-23 00:00:00,1.0,0,Tulsa,0.0,1.113,0.823,0.5,0.0,2015,Memphis,1.0,2.828,0.753,1.0,0.28,1
2015,2015-10-22 00:00:00,1.0,1,California,0.667,1.491,1.084,0.833,0.2,2015,UCLA,0.333,0.816,0.982,0.667,0.0,1
2015,2015-10-22 00:00:00,1.0,0,East Carolina,0.5,1.292,1.048,0.571,0.0,2015,Temple,1.0,2.224,0.637,1.0,0.12,1
2015,2015-10-24 00:00:00,1.0,1,Ohio,0.667,1.133,0.84,0.714,0.0,2015,Buffalo,0.0,1.247,0.977,0.333,0.0,1
2015,2015-11-14 00:00:00,1.0,0,Hawaii,0.0,0.72,1.133,0.2,0.0,2015,Fresno State,0.167,0.837,0.966,0.222,0.0,1
2015,2015-10-31 00:00:00,1.0,1,Louisiana-Monroe,0.0,0.813,1.255,0.143,0.0,2015,Louisiana,0.5,0.982,0.861,0.333,0.0,1
2015,2015-10-31 00:00:00,1.0,1,Tulane,0.0,1.382,1.035,0.286,0.0,2015,Memphis,1.0,2.953,0.767,1.0,0.36,1
2015,2015-11-07 00:00:00,1.0,1,Louisiana-Monroe,0.0,0.805,1.224,0.125,0.0,2015,Troy,0.0,0.925,1.026,0.25,0.0,1
2015,2015-11-07 00:00:00,1.0,1,Kansas,0.0,1.354,0.99,0.0,0.0,2015,Texas,0.4,1.332,0.461,0.375,0.0,1
2015,2015-11-07 00:00:00,1.0,1,South Carolina,0.2,1.0,0.721,0.375,0.0,2015,Tennessee,0.4,1.458,0.616,0.5,0.0,1
2015,2015-11-07 00:00:00,1.0,0,Colorado,0.2,1.1,0.802,0.444,0.0,2015,Stanford,1.0,1.759,0.533,0.875,0.64,1
