Season,Gamecode,Date,Team,Opp,Won,Game_home,Team_rank,Opp_rank
2014,20141122OldLou,2014-11-22 13:00:00,Old Dominion,Louisiana Tech,1,Home,0.0,0.0
2014,20141122ColNew,2014-11-22 13:30:00,Colorado State,New Mexico,1,Home,0.12,0.0
2014,20141122NewCol,2014-11-22 13:30:00,New Mexico,Colorado State,0,Away,0.0,0.12
2014,20141122AppLou,2014-11-22 14:00:00,Appalachian State,Louisiana,1,Away,0.0,0.0
2014,20141122EasBal,2014-11-22 14:00:00,Eastern Michigan,Ball State,0,Away,0.0,0.0
2014,20141122BalEas,2014-11-22 14:00:00,Ball State,Eastern Michigan,1,Home,0.0,0.0
2014,20141122LouApp,2014-11-22 14:00:00,Louisiana,Appalachian State,0,Home,0.0,0.0
2014,20141122BriSav,2014-11-22 15:00:00,Brigham Young,Savannah State,1,Home,0.0,0.0
2014,20141122SavBri,2014-11-22 15:00:00,Savannah State,Brigham Young,0,Away,0.0,0.0
2014,20141122MisArk,2014-11-22 15:30:00,Mississippi,Arkansas,0,Away,0.6799999999999999,0.0
2014,20141122GeoCle,2014-11-22 15:30:00,Georgia State,Clemson,0,Away,0.0,0.0
2014,20141122UtaAri,2014-11-22 15:30:00,Utah,Arizona,0,Home,0.19999999999999996,0.4
2014,20141122AriUta,2014-11-22 15:30:00,Arizona,Utah,1,Away,0.4,0.19999999999999996
2014,20141122TulEas,2014-11-22 15:30:00,Tulane,East Carolina,0,Away,0.0,0.0
2014,20141122CleGeo,2014-11-22 15:30:00,Clemson,Georgia State,1,Home,0.0,0.0
2014,20141122ArkMis,2014-11-22 15:30:00,Arkansas,Mississippi,1,Home,0.0,0.6799999999999999
2014,20141122BosFlo,2014-11-22 15:30:00,Boston College,Florida State,0,Away,0.0,0.96
2014,20141122SyrPit,2014-11-22 15:30:00,Syracuse,Pittsburgh,0,Away,0.0,0.0
2014,20141122FloNor,2014-11-22 15:30:00,Florida International,North Texas,0,Away,0.0,0.0
2014,20141122PitSyr,2014-11-22 15:30:00,Pittsburgh,Syracuse,1,Home,0.0,0.0
2014,20141122IowTex,2014-11-22 15:30:00,Iowa State,Texas Tech,0,Home,0.0,0.0
2014,20141122TexIow,2014-11-22 15:30:00,Texas Tech,Iowa State,1,Away,0.0,0.0
2014,20141122IowWis,2014-11-22 15:30:00,Iowa,Wisconsin,0,Home,0.0,0.43999999999999995
2014,20141122EasTul,2014-11-22 15:30:00,East Carolina,Tulane,1,Home,0.0,0.0
2014,20141122NorFlo,2014-11-22 15:30:00,North Texas,Florida International,1,Home,0.0,0.0
2014,20141122MarMic,2014-11-22 15:30:00,Maryland,Michigan,1,Away,0.0,0.0
2014,20141122NotLou,2014-11-22 15:30:00,Notre Dame,Louisville,0,Home,0.0,0.0
2014,20141122LouNot,2014-11-22 15:30:00,Louisville,Notre Dame,1,Away,0.0,0.0
2014,20141122WisIow,2014-11-22 15:30:00,Wisconsin,Iowa,1,Away,0.43999999999999995,0.0
2014,20141122FloBos,2014-11-22 15:30:00,Florida State,Boston College,1,Home,0.96,0.0
2014,20141122MicMar,2014-11-22 15:30:00,Michigan,Maryland,0,Home,0.0,0.0
2014,20141122MemSou,2014-11-22 16:00:00,Memphis,South Florida,1,Home,0.0,0.0
2014,20141122StaCal,2014-11-22 16:00:00,Stanford,California,1,Away,0.0,0.0
2014,20141122LouNew,2014-11-22 16:00:00,Louisiana-Monroe,New Mexico State,1,Away,0.0,0.0
2014,20141122WesAla,2014-11-22 16:00:00,Western Carolina,Alabama,0,Away,0.0,0.92
2014,20141122NewLou,2014-11-22 16:00:00,New Mexico State,Louisiana-Monroe,0,Home,0.0,0.0
2014,20141122SouMem,2014-11-22 16:00:00,South Florida,Memphis,0,Away,0.0,0.0
2014,20141122AlaWes,2014-11-22 16:00:00,Alabama,Western Carolina,1,Home,0.92,0.0
2014,20141122CalSta,2014-11-22 16:00:00,California,Stanford,0,Home,0.0,0.0
2014,20141122OreCol,2014-11-22 16:30:00,Oregon,Colorado,1,Home,0.88,0.0
2014,20141122ColOre,2014-11-22 16:30:00,Colorado,Oregon,0,Away,0.0,0.88
2014,20141122AubSam,2014-11-22 19:00:00,Auburn,Samford,1,Home,0.36,0.0
2014,20141122VirMia,2014-11-22 19:00:00,Virginia,Miami (FL),1,Home,0.0,0.0
2014,20141122FloMid,2014-11-22 19:00:00,Florida Atlantic,Middle Tennessee State,0,Away,0.0,0.0
2014,20141122SamAub,2014-11-22 19:00:00,Samford,Auburn,0,Away,0.0,0.36
2014,20141122MiaVir,2014-11-22 19:00:00,Miami (FL),Virginia,0,Away,0.0,0.0
2014,20141122MidFlo,2014-11-22 19:00:00,Middle Tennessee State,Florida Atlantic,1,Home,0.0,0.0
2014,20141122VanMis,2014-11-22 19:30:00,Vanderbilt,Mississippi State,0,Away,0.0,0.84
2014,20141122MisVan,2014-11-22 19:30:00,Mississippi State,Vanderbilt,1,Home,0.84,0.0
2014,20141122MisTen,2014-11-22 19:30:00,Missouri,Tennessee,1,Away,0.24,0.0
2014,20141122BayOkl,2014-11-22 19:30:00,Baylor,Oklahoma State,1,Home,0.76,0.0
2014,20141122OklBay,2014-11-22 19:30:00,Oklahoma State,Baylor,0,Away,0.0,0.76
2014,20141122TenMis,2014-11-22 19:30:00,Tennessee,Missouri,0,Home,0.0,0.24
2014,20141122ConCin,2014-11-22 20:00:00,Connecticut,Cincinnati,0,Home,0.0,0.0
2014,20141122SouUCL,2014-11-22 20:00:00,Southern California,UCLA,0,Away,0.040000000000000036,0.56
2014,20141122CinCon,2014-11-22 20:00:00,Cincinnati,Connecticut,1,Away,0.0,0.0
2014,20141122UCLSou,2014-11-22 20:00:00,UCLA,Southern California,1,Home,0.56,0.040000000000000036
2014,20141122WyoBoi,2014-11-22 22:15:00,Wyoming,Boise State,0,Home,0.0,0.0
2014,20141122BoiWyo,2014-11-22 22:15:00,Boise State,Wyoming,1,Away,0.0,0.0
2014,20141122OreWas,2014-11-22 22:30:00,Oregon State,Washington,0,Away,0.0,0.0
2014,20141122WasOre,2014-11-22 22:30:00,Washington,Oregon State,1,Home,0.0,0.0
2014,20141122FreNev,2014-11-22 22:30:00,Fresno State,Nevada,1,Away,0.0,0.0
2014,20141122NevFre,2014-11-22 22:30:00,Nevada,Fresno State,0,Home,0.0,0.0
2014,20141122HawNev,2014-11-22 23:00:00,Hawaii,Nevada-Las Vegas,1,Home,0.0,0.0
2014,20141122NevHaw,2014-11-22 23:00:00,Nevada-Las Vegas,Hawaii,0,Away,0.0,0.0
2014,20141125MiaOhi,2014-11-25 19:00:00,Miami (OH),Ohio,0,Home,0.0,0.0
2014,20141125OhiMia,2014-11-25 19:00:00,Ohio,Miami (OH),1,Away,0.0,0.0
2014,20141127LouTex,2014-11-27 19:30:00,Louisiana State,Texas A&M,1,Away,0.0,0.0
2014,20141127TexTex,2014-11-27 19:30:00,Texas Christian,Texas,1,Away,0.76,0.0
2014,20141127TexTex,2014-11-27 19:30:00,Texas,Texas Christian,0,Home,0.0,0.76
2014,20141127TexLou,2014-11-27 19:30:00,Texas A&M,Louisiana State,0,Home,0.0,0.0
2014,20141128NorWes,2014-11-28 11:00:00,Northern Illinois,Western Michigan,1,Away,0.0,0.0
2014,20141128WesNor,2014-11-28 11:00:00,Western Michigan,Northern Illinois,0,Home,0.0,0.0
2014,20141128CenSou,2014-11-28 12:00:00,Central Florida,South Florida,1,Away,0.0,0.0
2014,20141128HouSou,2014-11-28 12:00:00,Houston,Southern Methodist,1,Away,0.0,0.0
2014,20141128NebIow,2014-11-28 12:00:00,Nebraska,Iowa,1,Away,0.0,0.0
2014,20141128SouCen,2014-11-28 12:00:00,South Florida,Central Florida,0,Home,0.0,0.0
2014,20141128SouHou,2014-11-28 12:00:00,Southern Methodist,Houston,0,Home,0.0,0.0
2014,20141128WesMar,2014-11-28 12:00:00,Western Kentucky,Marshall,1,Away,0.0,0.24
2014,20141128IowNeb,2014-11-28 12:00:00,Iowa,Nebraska,0,Home,0.0,0.0
2014,20141128MarWes,2014-11-28 12:00:00,Marshall,Western Kentucky,0,Home,0.24,0.0
2014,20141128KenAkr,2014-11-28 13:00:00,Kent State,Akron,1,Home,0.0,0.0
2014,20141128TolEas,2014-11-28 13:00:00,Toledo,Eastern Michigan,1,Away,0.0,0.0
2014,20141128BufMas,2014-11-28 13:00:00,Buffalo,Massachusetts,1,Away,0.0,0.0
2014,20141128BalBow,2014-11-28 13:00:00,Ball State,Bowling Green State,1,Away,0.0,0.0
