,Season,Game,Date,Team,Loc,Opp,Result,Pass_cmp,Pass_att,Pass_pct,Pass_yds,Pass_TD,Rush_att,Rush_yds,Rush_avg,Rush_TD,TO_plays,TO_yds,TO_avg,FD_pass,FD_rush,FD_pen,FD_tot,Pen_num,Pen_yds,Turn_fum,Turn_int,Turn_tot
471,2018,9,2018-11-03,Georgia Southern,@,Louisiana-Monroe,L (25-44),13,22,59.1,337,2,42,236,5.6,4,64,573,9.0,9,10,2,21,8,75,0,2,2
472,2018,10,2018-11-10,Georgia Southern,,Troy,L (21-35),23,30,76.7,314,1,42,140,3.3,3,72,454,6.3,13,9,2,24,4,45,1,0,1
473,2018,11,2018-11-17,Georgia Southern,@,Coastal Carolina,W (41-17),12,24,50.0,115,2,34,74,2.2,0,58,189,3.3,7,4,0,11,0,0,1,0,1
474,2018,12,2018-11-24,Georgia Southern,@,Georgia State,W (35-14),20,33,60.6,170,2,32,94,2.9,0,65,264,4.1,7,8,2,17,3,24,0,1,1
475,2018,,12 Games,Georgia Southern,,,,222,360,61.7,2611,11,440,1731,3.9,21,800,4342,5.4,114,98,17,229,67,582,12,15,27
476,2018,1,2018-08-30,Georgia State,,,W (24-20),12,19,63.2,201,1,51,181,3.5,1,70,382,5.5,7,10,2,19,7,65,1,1,2
477,2018,2,2018-09-08,Georgia State,@,North Carolina State,L (7-41),32,39,82.1,426,2,31,117,3.8,3,70,543,7.8,19,3,2,24,6,52,0,1,1
478,2018,3,2018-09-14,Georgia State,@,Memphis,L (22-59),19,27,70.4,269,5,35,410,11.7,3,62,679,11.0,14,13,0,27,10,79,0,1,1
479,2018,4,2018-09-22,Georgia State,,Western Michigan,L (15-34),20,25,80.0,234,3,45,294,6.5,1,70,528,7.5,12,12,1,25,5,50,0,0,0
480,2018,5,2018-09-29,Georgia State,,Louisiana-Monroe,W (46-14),20,34,58.8,137,0,20,125,6.3,2,54,262,4.9,6,5,2,13,3,11,2,2,4
481,2018,6,2018-10-04,Georgia State,@,Troy,L (20-37),19,25,76.0,217,3,37,337,9.1,2,62,554,8.9,9,9,0,18,13,95,0,1,1
482,2018,7,2018-10-18,Georgia State,@,Arkansas State,L (35-51),17,28,60.7,257,3,37,273,7.4,3,65,530,8.2,10,11,2,23,11,109,0,0,0
483,2018,8,2018-10-27,Georgia State,,Coastal Carolina,L (34-37),13,18,72.2,225,1,48,251,5.2,3,66,476,7.2,10,9,2,21,2,25,1,0,1
484,2018,9,2018-11-03,Georgia State,,Texas State,L (31-40),21,26,80.8,325,2,36,164,4.6,4,62,489,7.9,12,7,0,19,5,32,0,0,0
485,2018,10,2018-11-10,Georgia State,@,Louisiana,L (22-36),16,23,69.6,170,1,37,356,9.6,4,60,526,8.8,9,11,2,22,1,8,0,0,0
486,2018,11,2018-11-17,Georgia State,@,Appalachian State,L (17-45),22,26,84.6,296,3,39,228,5.8,2,65,524,8.1,13,10,2,25,0,0,0,0,0
487,2018,12,2018-11-24,Georgia State,,Georgia Southern,L (14-35),8,11,72.7,105,2,41,276,6.7,2,52,381,7.3,3,13,0,16,8,70,0,0,0
488,2018,,12 Games,Georgia State,,,,219,301,72.8,2862,26,457,3012,6.6,30,758,5874,7.7,124,113,15,252,71,596,4,6,10
489,2018,1,2018-09-01,Georgia Tech,,Alcorn State,W (41-0),15,23,65.2,69,0,28,77,2.8,0,51,146,2.9,3,5,1,9,3,20,1,1,2
490,2018,2,2018-09-08,Georgia Tech,@,South Florida,L (38-49),21,31,67.7,202,2,44,224,5.1,3,75,426,5.7,13,13,3,29,5,36,0,1,1
491,2018,3,2018-09-15,Georgia Tech,@,Pittsburgh,L (19-24),16,23,69.6,197,0,31,138,4.5,3,54,335,6.2,8,6,2,16,4,38,0,1,1
492,2018,4,2018-09-22,Georgia Tech,,Clemson,L (21-49),19,30,63.3,232,4,36,248,6.9,2,66,480,7.3,10,14,1,25,6,68,0,2,2
493,2018,5,2018-09-29,Georgia Tech,,Bowling Green State,W (63-17),29,49,59.2,330,1,38,63,1.7,1,87,393,4.5,17,7,1,25,5,26,1,2,3
494,2018,6,2018-10-05,Georgia Tech,@,Louisville,W (66-31),27,44,61.4,370,3,23,113,4.9,1,67,483,7.2,14,7,2,23,4,35,2,1,3
495,2018,7,2018-10-13,Georgia Tech,,Duke,L (14-28),17,27,63.0,206,3,33,98,3.0,1,60,304,5.1,9,10,0,19,3,15,2,1,3
496,2018,8,2018-10-25,Georgia Tech,@,Virginia Tech,W (49-28),15,22,68.2,201,2,25,122,4.9,2,47,323,6.9,8,7,1,16,8,87,1,0,1
497,2018,9,2018-11-03,Georgia Tech,@,North Carolina,W (38-28),18,31,58.1,208,1,36,166,4.6,1,67,374,5.6,10,9,0,19,1,10,0,3,3
498,2018,10,2018-11-10,Georgia Tech,,Miami (FL),W (27-21),14,23,60.9,165,0,30,134,4.5,3,53,299,5.6,6,7,0,13,7,49,3,0,3
499,2018,11,2018-11-17,Georgia Tech,,Virginia,W (30-27),22,28,78.6,273,2,33,130,3.9,1,61,403,6.6,14,10,0,24,4,35,1,0,1
500,2018,12,2018-11-24,Georgia Tech,@,Georgia,L (21-45),15,19,78.9,162,4,42,285,6.8,2,61,447,7.3,8,17,0,25,2,10,1,0,1
501,2018,,12 Games,Georgia Tech,,,,228,350,65.1,2615,22,399,1798,4.5,20,749,4413,5.9,120,112,11,243,52,429,12,12,24
502,2018,1,2018-09-01,Grambling State,@,Louisiana,L (17-49),23,30,76.7,241,4,43,315,7.3,3,73,556,7.6,12,12,3,27,6,40,0,1,1
503,2018,1,2018-08-25,Hawaii,@,Colorado State,W (43-34),34,50,68.0,537,5,25,116,4.6,0,75,653,8.7,22,5,2,29,12,120,0,1,1
504,2018,2,2018-09-01,Hawaii,,Navy,W (59-41),6,13,46.2,85,1,49,326,6.7,5,62,411,6.6,6,13,0,19,2,18,0,0,0
505,2018,3,2018-09-08,Hawaii,,Rice,W (43-29),20,33,60.6,299,2,39,147,3.8,1,72,446,6.2,11,8,2,21,5,54,1,1,2
506,2018,4,2018-09-15,Hawaii,@,Army,L (21-28),6,10,60.0,162,0,66,303,4.6,4,76,465,6.1,6,12,0,18,5,70,0,0,0
507,2018,5,2018-09-22,Hawaii,,Duquesne,W (42-21),14,26,53.8,142,3,27,24,0.9,0,53,166,3.1,7,1,3,11,8,83,0,1,1
508,2018,6,2018-09-29,Hawaii,@,San Jose State,W (44-41),28,49,57.1,451,3,37,39,1.1,2,86,490,5.7,17,5,2,24,10,75,0,0,0
509,2018,7,2018-10-06,Hawaii,,Wyoming,W (17-13),9,18,50.0,87,0,34,157,4.6,0,52,244,4.7,4,8,1,13,6,45,0,0,0
510,2018,8,2018-10-13,Hawaii,@,Brigham Young,L (23-49),16,24,66.7,194,3,47,280,6.0,4,71,474,6.7,11,14,1,26,6,55,0,1,1
511,2018,9,2018-10-20,Hawaii,,Nevada,L (22-40),23,31,74.2,261,1,36,220,6.1,4,67,481,7.2,11,12,2,25,5,55,3,0,3
512,2018,10,2018-10-27,Hawaii,@,Fresno State,L (20-50),26,38,68.4,348,4,33,214,6.5,1,71,562,7.9,14,10,0,24,8,69,0,0,0
513,2018,11,2018-11-03,Hawaii,,Utah State,L (17-56),19,24,79.2,175,1,54,426,7.9,7,78,601,7.7,11,17,1,29,12,105,1,0,1
514,2018,12,2018-11-17,Hawaii,,Nevada-Las Vegas,W (35-28),10,24,41.7,87,2,53,221,4.2,2,77,308,4.0,4,12,0,16,8,97,0,0,0
515,2018,13,2018-11-24,Hawaii,@,San Diego State,W (31-30),12,23,52.2,178,2,44,224,5.1,2,67,402,6.0,7,13,1,21,5,38,0,0,0
516,2018,,13 Games,Hawaii,,,,223,363,61.4,3006,27,544,2697,5.0,32,907,5703,6.3,131,130,15,276,92,884,5,4,9
517,2018,1,2018-09-08,Holy Cross,@,Boston College,L (14-62),16,20,80.0,245,4,52,365,7.0,4,72,610,8.5,8,14,0,22,5,40,1,0,1
518,2018,1,2018-09-01,Houston,@,Rice,W (45-27),24,41,58.5,292,3,43,147,3.4,0,84,439,5.2,14,5,3,22,6,57,0,1,1
519,2018,2,2018-09-08,Houston,,Arizona,W (45-18),28,50,56.0,381,0,50,150,3.0,2,100,531,5.3,19,9,3,31,8,85,0,2,2
520,2018,3,2018-09-15,Houston,@,Texas Tech,L (49-63),43,59,72.9,605,5,41,99,2.4,4,100,704,7.0,25,6,5,36,9,82,1,0,1
521,2018,4,2018-09-22,Houston,,Texas Southern,W (70-14),19,43,44.2,278,1,27,60,2.2,1,70,338,4.8,10,6,0,16,9,63,1,0,1
522,2018,5,2018-10-04,Houston,,Tulsa,W (41-26),13,31,41.9,227,1,57,199,3.5,1,88,426,4.8,8,11,0,19,9,85,2,1,3
523,2018,6,2018-10-13,Houston,@,East Carolina,W (42-20),38,63,60.3,374,1,31,41,1.3,1,94,415,4.4,20,4,3,27,8,69,1,3,4
524,2018,7,2018-10-20,Houston,@,Navy,W (49-36),10,16,62.5,178,1,68,344,5.1,4,84,522,6.2,6,19,1,26,3,32,0,1,1
525,2018,8,2018-10-27,Houston,,South Florida,W (57-36),26,39,66.7,263,1,42,204,4.9,3,81,467,5.8,14,13,2,29,8,85,1,1,2
526,2018,9,2018-11-03,Houston,@,Southern Methodist,L (31-45),28,44,63.6,318,4,40,196,4.9,2,84,514,6.1,16,9,0,25,2,19,0,0,0
527,2018,10,2018-11-10,Houston,,Temple,L (49-59),15,23,65.2,225,0,55,317,5.8,8,78,542,6.9,11,15,2,28,15,114,1,0,1
528,2018,11,2018-11-15,Houston,,Tulane,W (48-17),10,24,41.7,147,0,43,212,4.9,2,67,359,5.4,6,12,0,18,5,43,1,3,4
529,2018,12,2018-11-23,Houston,@,Memphis,L (31-52),21,33,63.6,209,1,59,401,6.8,6,92,610,6.6,10,19,2,31,5,32,0,2,2
530,2018,,12 Games,Houston,,,,275,466,59.0,3497,18,556,2370,4.3,34,1022,5867,5.7,159,128,21,308,87,766,8,14,22
531,2018,1,2018-09-01,Idaho,@,Fresno State,L (13-79),21,29,72.4,247,1,42,241,5.7,7,71,488,6.9,11,13,0,24,3,27,0,0,0
532,2018,2,2018-11-17,Idaho,@,Florida,L (10-63),31,43,72.1,399,5,35,204,5.8,2,78,603,7.7,16,15,1,32,5,55,1,0,1
533,2018,,2 Games,Idaho,,,,52,72,72.2,646,6,77,445,5.8,9,149,1091,7.3,27,28,1,56,8,82,1,0,1
534,2018,1,2018-09-15,Idaho State,@,California,L (23-45),24,32,75.0,269,4,43,213,5.0,1,75,482,6.4,12,11,1,24,11,111,1,1,2
535,2018,2,2018-10-20,Idaho State,@,Liberty,L (41-48),32,48,66.7,362,2,41,190,4.6,5,89,552,6.2,18,9,2,29,6,55,0,2,2
536,2018,,2 Games,Idaho State,,,,56,80,70.0,631,6,84,403,4.8,6,164,1034,6.3,30,20,3,53,17,166,1,3,4
537,2018,1,2018-09-01,Illinois,,Kent State,W (31-24),28,41,68.3,270,2,42,184,4.4,1,83,454,5.5,12,12,0,24,5,38,0,2,2
538,2018,2,2018-09-08,Illinois,,Western Illinois,W (34-14),26,42,61.9,295,2,21,66,3.1,0,63,361,5.7,11,4,4,19,6,57,1,2,3
539,2018,3,2018-09-15,Illinois,N,South Florida,L (19-25),23,40,57.5,411,2,44,215,4.9,1,84,626,7.5,19,11,1,31,14,124,0,2,2
540,2018,4,2018-09-21,Illinois,,Penn State,L (24-63),13,20,65.0,204,3,51,387,7.6,6,71,591,8.3,7,20,4,31,8,72,1,1,2
541,2018,5,2018-10-06,Illinois,@,Rutgers,W (38-17),29,46,63.0,267,1,30,119,4.0,1,76,386,5.1,14,8,3,25,10,105,0,3,3
542,2018,6,2018-10-13,Illinois,,Purdue,L (7-46),26,37,70.3,384,4,44,227,5.2,2,81,611,7.5,14,11,4,29,5,45,0,1,1
543,2018,7,2018-10-20,Illinois,@,Wisconsin,L (20-49),13,22,59.1,188,3,54,357,6.6,4,76,545,7.2,10,20,1,31,5,50,0,2,2
544,2018,8,2018-10-27,Illinois,@,Maryland,L (33-63),13,21,61.9,281,3,48,431,9.0,5,69,712,10.3,10,19,1,30,7,85,0,0,0
545,2018,9,2018-11-03,Illinois,,Minnesota,W (55-31),15,28,53.6,260,2,42,178,4.2,2,70,438,6.3,7,10,3,20,2,15,2,0,2
546,2018,10,2018-11-10,Illinois,@,Nebraska,L (35-54),24,34,70.6,290,3,34,316,9.3,4,68,606,8.9,12,9,1,22,7,72,1,1,2
547,2018,11,2018-11-17,Illinois,,Iowa,L (0-63),14,23,60.9,197,3,37,203,5.5,4,60,400,6.7,9,11,0,20,2,28,0,1,1
548,2018,12,2018-11-24,Illinois,@,Northwestern,L (16-24),12,18,66.7,110,2,46,261,5.7,1,64,371,5.8,6,12,1,19,1,15,0,0,0
549,2018,,12 Games,Illinois,,,,236,372,63.4,3157,30,493,2944,6.0,31,865,6101,7.1,131,147,23,301,72,706,5,15,20
550,2018,1,2018-09-22,Illinois State,@,Colorado State,W (35-19),24,44,54.5,257,3,31,134,4.3,0,75,391,5.2,12,10,3,25,9,79,0,2,2
551,2018,1,2018-09-01,Indiana,@,Florida International,W (38-28),17,28,60.7,157,1,39,170,4.4,3,67,327,4.9,8,9,5,22,7,70,2,1,3
552,2018,2,2018-09-08,Indiana,,Virginia,W (20-16),12,25,48.0,106,2,39,188,4.8,0,64,294,4.6,6,7,2,15,5,56,1,0,1
553,2018,3,2018-09-15,Indiana,,Ball State,W (38-10),14,28,50.0,143,0,39,204,5.2,1,67,347,5.2,7,11,0,18,8,75,0,1,1
554,2018,4,2018-09-22,Indiana,,Michigan State,L (21-35),15,26,57.7,219,2,40,131,3.3,2,66,350,5.3,11,6,2,19,8,72,2,2,4
555,2018,5,2018-09-29,Indiana,@,Rutgers,W (24-17),19,36,52.8,193,1,23,98,4.3,1,59,291,4.9,10,6,3,19,6,63,0,1,1
556,2018,6,2018-10-06,Indiana,@,Ohio State,L (26-49),33,44,75.0,455,6,48,154,3.2,1,92,609,6.6,19,13,1,33,9,82,1,2,3
557,2018,7,2018-10-13,Indiana,,Iowa,L (16-42),21,33,63.6,320,6,32,159,5.0,0,65,479,7.4,12,7,7,26,11,110,0,1,1
558,2018,8,2018-10-20,Indiana,,Penn State,L (28-33),20,37,54.1,243,1,36,174,4.8,3,73,417,5.7,12,8,0,20,3,40,1,1,2
559,2018,9,2018-10-26,Indiana,@,Minnesota,L (31-38),17,24,70.8,302,3,40,180,4.5,2,64,482,7.5,12,8,2,22,3,20,3,1,4
560,2018,10,2018-11-10,Indiana,,Maryland,W (34-32),14,25,56.0,189,1,59,353,6.0,2,84,542,6.5,8,18,1,27,10,93,3,1,4
561,2018,11,2018-11-17,Indiana,@,Michigan,L (20-31),16,28,57.1,250,1,50,257,5.1,1,78,507,6.5,10,13,2,25,4,45,0,1,1
562,2018,12,2018-11-24,Indiana,,Purdue,L (21-28),27,35,77.1,310,3,34,130,3.8,1,69,440,6.4,14,9,3,26,6,73,0,1,1
563,2018,,12 Games,Indiana,,,,225,369,61.0,2887,27,479,2198,4.6,17,848,5085,6.0,129,115,28,272,80,799,13,13,26
564,2018,1,2018-09-08,Indiana State,@,Louisville,L (7-31),14,22,63.6,164,1,38,199,5.2,2,60,363,6.1,6,12,1,19,7,75,1,1,2
565,2018,1,2018-09-01,Iowa,,Northern Illinois,W (33-7),15,26,57.7,110,1,36,101,2.8,0,62,211,3.4,6,8,1,15,7,65,1,1,2
566,2018,2,2018-09-08,Iowa,,Iowa State,W (13-3),19,31,61.3,169,0,25,19,0.8,0,56,188,3.4,6,4,1,11,7,65,1,0,1
567,2018,3,2018-09-15,Iowa,,Northern Iowa,W (38-14),21,38,55.3,222,2,21,6,0.3,0,59,228,3.9,10,2,2,14,3,35,1,1,2
568,2018,4,2018-09-22,Iowa,,Wisconsin,L (17-28),17,22,77.3,205,3,44,210,4.8,1,66,415,6.3,8,11,0,19,8,68,0,0,0
569,2018,5,2018-10-06,Iowa,@,Minnesota,W (48-31),18,36,50.0,234,3,31,86,2.8,1,67,320,4.8,9,8,3,20,2,10,0,4,4
570,2018,6,2018-10-13,Iowa,@,Indiana,W (42-16),31,42,73.8,263,1,25,67,2.7,1,67,330,4.9,10,8,4,22,10,99,0,2,2
571,2018,7,2018-10-20,Iowa,,Maryland,W (23-0),6,16,37.5,47,0,23,68,3.0,0,39,115,2.9,3,4,0,7,6,46,1,1,2
572,2018,8,2018-10-27,Iowa,@,Penn State,L (24-30),13,29,44.8,194,1,35,118,3.4,2,64,312,4.9,10,6,0,16,6,47,1,1,2
573,2018,9,2018-11-03,Iowa,@,Purdue,L (36-38),23,32,71.9,333,4,31,101,3.3,1,63,434,6.9,9,10,2,21,6,60,0,2,2
574,2018,10,2018-11-10,Iowa,,Northwestern,L (10-14),15,30,50.0,122,1,46,184,4.0,1,76,306,4.0,6,12,1,19,5,40,0,2,2
575,2018,11,2018-11-17,Iowa,@,Illinois,W (63-0),12,30,40.0,82,0,43,149,3.5,0,73,231,3.2,3,8,0,11,6,68,1,3,4
576,2018,12,2018-11-23,Iowa,,Nebraska,W (31-28),26,38,68.4,260,2,33,140,4.2,1,71,400,5.6,14,9,1,24,3,35,0,1,1
577,2018,,12 Games,Iowa,,,,216,370,58.4,2241,18,393,1249,3.2,8,763,3490,4.6,94,90,15,199,69,638,6,18,24
578,2018,1,2018-09-08,Iowa State,@,Iowa,L (3-13),16,28,57.1,166,0,36,105,2.9,1,64,271,4.2,7,6,1,14,6,55,0,0,0
579,2018,2,2018-09-15,Iowa State,,Oklahoma,L (27-37),21,29,72.4,348,3,39,171,4.4,1,68,519,7.6,13,10,1,24,5,60,1,0,1
580,2018,3,2018-09-22,Iowa State,,Akron,W (26-13),12,28,42.9,153,1,31,91,2.9,0,59,244,4.1,8,4,3,15,6,45,0,1,1
581,2018,4,2018-09-29,Iowa State,@,Texas Christian,L (14-17),21,29,72.4,182,1,46,117,2.5,0,75,299,4.0,10,9,0,19,5,55,2,1,3
582,2018,5,2018-10-06,Iowa State,@,Oklahoma State,W (48-42),19,33,57.6,289,4,43,126,2.9,2,76,415,5.5,13,8,1,22,9,87,1,1,2
583,2018,6,2018-10-13,Iowa State,,West Virginia,W (30-14),11,15,73.3,100,1,27,52,1.9,0,42,152,3.6,2,7,0,9,9,103,0,1,1
584,2018,7,2018-10-27,Iowa State,,Texas Tech,W (40-31),33,57,57.9,333,1,24,30,1.3,1,81,363,4.5,20,4,0,24,10,85,0,3,3
585,2018,8,2018-11-03,Iowa State,@,Kansas,W (27-3),19,43,44.2,185,0,40,147,3.7,0,83,332,4.0,11,8,1,20,3,25,1,0,1
586,2018,9,2018-11-10,Iowa State,,Baylor,W (28-14),29,48,60.4,359,2,32,146,4.6,0,80,505,6.3,15,9,1,25,7,70,0,0,0
587,2018,10,2018-11-17,Iowa State,@,Texas,L (10-24),22,25,88.0,226,2,46,179,3.9,1,71,405,5.7,10,10,0,20,3,25,1,0,1
588,2018,11,2018-11-24,Iowa State,,Kansas State,W (42-38),18,27,66.7,183,3,47,245,5.2,2,74,428,5.8,5,15,1,21,7,61,1,0,1
589,2018,,11 Games,Iowa State,,,,221,362,61.0,2524,18,411,1409,3.4,8,773,3933,5.1,114,90,9,213,70,671,7,7,14
590,2018,1,2018-09-01,Jackson State,@,Southern Mississippi,L (7-55),25,33,75.8,255,4,45,202,4.5,1,78,457,5.9,15,13,1,29,4,35,1,2,3
591,2018,1,2018-09-01,Kansas,,Nicholls State,L (23-26),12,24,50.0,142,0,50,187,3.7,3,74,329,4.4,4,12,1,17,6,35,1,0,1
592,2018,2,2018-09-08,Kansas,@,Central Michigan,W (31-7),18,32,56.3,177,1,28,103,3.7,0,60,280,4.7,7,5,0,12,6,52,2,4,6
593,2018,3,2018-09-15,Kansas,,Rutgers,W (55-14),14,31,45.2,124,0,33,150,4.5,1,64,274,4.3,6,7,1,14,5,60,3,3,6
594,2018,4,2018-09-22,Kansas,@,Baylor,L (7-26),20,29,69.0,257,3,39,190,4.9,0,68,447,6.6,10,10,2,22,13,141,0,0,0
595,2018,5,2018-09-29,Kansas,,Oklahoma State,L (28-48),15,20,75.0,312,4,46,256,5.6,2,66,568,8.6,10,14,1,25,8,92,0,1,1
596,2018,6,2018-10-06,Kansas,@,West Virginia,L (22-38),28,41,68.3,332,4,39,177,4.5,1,80,509,6.4,14,15,0,29,7,50,1,3,4
597,2018,7,2018-10-20,Kansas,@,Texas Tech,L (16-48),39,49,79.6,441,3,35,112,3.2,3,84,553,6.6,21,7,2,30,7,50,2,1,3
598,2018,8,2018-10-27,Kansas,,Texas Christian,W (27-26),23,33,69.7,351,1,39,153,3.9,2,72,504,7.0,17,7,3,27,5,57,1,1,2
599,2018,9,2018-11-03,Kansas,,Iowa State,L (3-27),17,24,70.8,273,3,38,121,3.2,0,62,394,6.4,10,9,1,20,2,12,0,0,0
600,2018,10,2018-11-10,Kansas,@,Kansas State,L (17-21),11,18,61.1,126,0,40,175,4.4,3,58,301,5.2,7,8,2,17,7,55,0,0,0
601,2018,11,2018-11-17,Kansas,@,Oklahoma,L (40-55),21,32,65.6,272,2,38,296,7.8,5,70,568,8.1,15,14,2,31,2,25,1,1,2
602,2018,12,2018-11-23,Kansas,,Texas,L (17-24),16,28,57.1,154,2,38,149,3.9,1,66,303,4.6,7,10,2,19,4,35,0,2,2
603,2018,,12 Games,Kansas,,,,234,361,64.8,2961,23,463,2069,4.5,21,824,5030,6.1,128,118,17,263,72,664,11,16,27
604,2018,1,2018-09-01,Kansas State,,South Dakota,W (27-24),24,56,42.9,257,1,21,77,3.7,1,77,334,4.3,13,3,5,21,5,35,0,0,0
605,2018,2,2018-09-08,Kansas State,,Mississippi State,L (10-31),11,27,40.7,154,2,39,384,9.8,2,66,538,8.2,6,18,0,24,11,84,0,1,1
606,2018,3,2018-09-15,Kansas State,,Texas-San Antonio,W (41-17),19,34,55.9,157,2,39,143,3.7,0,73,300,4.1,8,8,1,17,7,41,1,0,1
607,2018,4,2018-09-22,Kansas State,@,West Virginia,L (6-35),25,36,69.4,356,5,28,108,3.9,0,64,464,7.3,16,3,1,20,3,35,1,3,4
608,2018,5,2018-09-29,Kansas State,,Texas,L (14-19),30,38,78.9,228,1,27,115,4.3,0,65,343,5.3,14,8,0,22,10,104,0,0,0
609,2018,6,2018-10-06,Kansas State,@,Baylor,L (34-37),30,45,66.7,296,1,48,261,5.4,3,93,557,6.0,19,17,2,38,2,10,0,2,2
610,2018,7,2018-10-13,Kansas State,,Oklahoma State,W (31-12),17,35,48.6,184,0,28,127,4.5,1,63,311,4.9,8,6,1,15,7,70,0,2,2
611,2018,8,2018-10-27,Kansas State,@,Oklahoma,L (14-51),22,29,75.9,380,3,39,322,8.3,3,68,702,10.3,15,15,2,32,5,69,0,0,0
612,2018,9,2018-11-03,Kansas State,@,Texas Christian,L (13-14),17,33,51.5,218,1,26,57,2.2,1,59,275,4.7,8,5,0,13,2,15,1,0,1
613,2018,10,2018-11-10,Kansas State,,Kansas,W (21-17),21,34,61.8,232,2,35,115,3.3,0,69,347,5.0,13,4,2,19,8,53,2,0,2
614,2018,11,2018-11-17,Kansas State,,Texas Tech,W (21-6),19,30,63.3,150,0,26,31,1.2,0,56,181,3.2,8,3,0,11,4,37,2,1,3
615,2018,12,2018-11-24,Kansas State,@,Iowa State,L (38-42),20,27,74.1,337,2,32,156,4.9,3,59,493,8.4,11,9,2,20,5,56,1,2,3
616,2018,,12 Games,Kansas State,,,,255,424,60.1,2949,20,388,1896,4.9,14,812,4845,6.0,139,99,16,252,69,609,8,11,19
617,2018,1,2018-09-01,Kent State,@,Illinois,L (24-31),13,23,56.5,190,0,47,284,6.0,4,70,474,6.8,10,12,0,22,3,25,1,0,1
618,2018,2,2018-09-08,Kent State,,Howard,W (54-14),13,30,43.3,205,2,53,65,1.2,0,83,270,3.3,5,8,4,17,11,113,2,2,4
619,2018,3,2018-09-15,Kent State,@,Penn State,L (10-63),14,25,56.0,346,3,45,297,6.6,6,70,643,9.2,9,14,3,26,9,85,0,1,1
620,2018,4,2018-09-22,Kent State,@,Mississippi,L (17-38),28,38,73.7,442,2,37,209,5.6,3,75,651,8.7,16,9,1,26,8,90,0,1,1
621,2018,5,2018-09-29,Kent State,@,Ball State,L (24-52),32,52,61.5,446,4,42,160,3.8,3,94,606,6.4,19,7,6,32,11,91,1,1,2
622,2018,6,2018-10-06,Kent State,,Ohio,L (26-27),18,20,90.0,284,1,38,130,3.4,3,58,414,7.1,13,8,4,25,6,61,3,1,4
623,2018,7,2018-10-13,Kent State,@,Miami (OH),L (6-31),16,25,64.0,209,1,51,295,5.8,3,76,504,6.6,9,13,3,25,6,40,1,0,1
624,2018,8,2018-10-20,Kent State,,Akron,L (23-24),19,35,54.3,219,1,39,143,3.7,2,74,362,4.9,13,5,1,19,7,65,0,1,1
625,2018,9,2018-10-30,Kent State,@,Bowling Green State,W (35-28),21,38,55.3,231,3,39,86,2.2,0,77,317,4.1,11,5,2,18,11,85,0,1,1
626,2018,10,2018-11-06,Kent State,@,Buffalo,L (14-48),9,21,42.9,120,1,57,358,6.3,6,78,478,6.1,6,15,1,22,3,20,1,0,1
627,2018,11,2018-11-15,Kent State,,Toledo,L (34-56),12,18,66.7,133,2,49,384,7.8,4,67,517,7.7,6,13,2,21,12,140,0,0,0
628,2018,12,2018-11-23,Kent State,,Eastern Michigan,L (20-28),13,26,50.0,139,0,44,237,5.4,4,70,376,5.4,5,8,1,14,3,45,1,1,2
629,2018,,12 Games,Kent State,,,,208,351,59.3,2964,20,541,2648,4.9,38,892,5612,6.3,122,117,28,267,90,860,10,9,19
630,2018,1,2018-09-01,Kentucky,,Central Michigan,W (35-20),17,27,63.0,137,0,39,118,3.0,1,66,255,3.9,3,7,1,11,12,106,0,0,0
631,2018,2,2018-09-08,Kentucky,@,Florida,W (27-16),17,38,44.7,232,2,29,128,4.4,0,67,360,5.4,14,5,5,24,6,55,1,1,2
632,2018,3,2018-09-15,Kentucky,,Murray State,W (48-10),20,41,48.8,180,0,21,122,5.8,1,62,302,4.9,8,7,2,17,8,60,0,1,1
633,2018,4,2018-09-22,Kentucky,,Mississippi State,W (28-7),16,32,50.0,145,0,28,56,2.0,1,60,201,3.4,6,5,0,11,16,139,0,1,1
634,2018,5,2018-09-29,Kentucky,,South Carolina,W (24-10),17,34,50.0,193,1,35,133,3.8,0,69,326,4.7,8,11,1,20,11,94,1,3,4
635,2018,6,2018-10-06,Kentucky,@,Texas A&M,L (14-20),18,30,60.0,226,2,45,164,3.6,1,75,390,5.2,9,10,2,21,6,25,1,1,2
636,2018,7,2018-10-20,Kentucky,,Vanderbilt,W (14-7),15,23,65.2,216,1,31,68,2.2,0,54,284,5.3,7,4,1,12,5,25,2,0,2
637,2018,8,2018-10-27,Kentucky,@,Missouri,W (15-14),15,27,55.6,165,0,35,84,2.4,2,62,249,4.0,7,3,3,13,8,69,0,0,0
638,2018,9,2018-11-03,Kentucky,,Georgia,L (17-34),14,20,70.0,113,1,50,331,6.6,3,70,444,6.3,6,16,3,25,4,45,2,0,2
639,2018,10,2018-11-10,Kentucky,@,Tennessee,L (7-24),12,20,60.0,197,2,38,219,5.8,1,58,416,7.2,7,8,1,16,4,30,2,0,2
640,2018,11,2018-11-17,Kentucky,,Middle Tennessee State,W (34-23),30,33,90.9,293,3,38,99,2.6,0,71,392,5.5,14,8,2,24,6,57,1,1,2
641,2018,12,2018-11-24,Kentucky,@,Louisville,W (56-10),8,16,50.0,79,0,30,226,7.5,1,46,305,6.6,3,7,0,10,12,134,0,0,0
642,2018,,12 Games,Kentucky,,,,199,341,58.4,2176,12,419,1748,4.2,11,760,3924,5.2,92,91,21,204,98,839,10,8,18
