,Season,Game,Date,Team,Loc,Opp,Result,Pass_cmp,Pass_att,Pass_pct,Pass_yds,Pass_TD,Rush_att,Rush_yds,Rush_avg,Rush_TD,TO_plays,TO_yds,TO_avg,FD_pass,FD_rush,FD_pen,FD_tot,Pen_num,Pen_yds,Turn_fum,Turn_int,Turn_tot
425,2018,4,2018-09-22,Florida State,,Northern Illinois,W (37-19),23,32,71.9,352,2,57,121,2.1,2,89,473,5.3,13,10,0,23,9,60,3,1,4
426,2018,5,2018-09-29,Florida State,@,Louisville,W (28-24),16,27,59.3,294,4,31,76,2.5,0,58,370,6.4,10,5,1,16,7,55,1,0,1
427,2018,6,2018-10-06,Florida State,@,Miami (FL),L (27-28),16,32,50.0,130,2,33,70,2.1,0,65,200,3.1,9,5,0,14,7,80,1,1,2
428,2018,7,2018-10-20,Florida State,,Wake Forest,W (38-17),28,41,68.3,341,2,28,130,4.6,3,69,471,6.8,13,4,2,19,6,55,1,0,1
429,2018,8,2018-10-27,Florida State,,Clemson,L (10-59),20,40,50.0,268,1,35,-21,-0.6,0,75,247,3.3,11,1,2,14,16,134,1,1,2
430,2018,9,2018-11-03,Florida State,@,North Carolina State,L (28-47),29,48,60.4,421,4,20,24,1.2,0,68,445,6.5,13,3,1,17,16,121,1,1,2
431,2018,10,2018-11-10,Florida State,@,Notre Dame,L (13-42),23,48,47.9,216,0,30,106,3.5,2,78,322,4.1,11,6,3,20,5,35,1,1,2
432,2018,11,2018-11-17,Florida State,,Boston College,W (22-21),19,39,48.7,322,1,36,156,4.3,1,75,478,6.4,11,7,1,19,7,56,0,2,2
433,2018,12,2018-11-24,Florida State,,Florida,L (14-41),14,30,46.7,154,1,35,139,4.0,1,65,293,4.5,6,7,2,15,10,60,1,2,3
434,2018,,12 Games,Florida State,,,,259,455,56.9,3229,20,391,1091,2.8,11,846,4320,5.1,128,60,17,205,110,851,13,13,26
435,2018,1,2018-09-01,Fordham,@,UNC Charlotte,L (10-34),22,47,46.8,296,1,16,-9,-0.6,0,63,287,4.6,11,0,1,12,6,30,0,1,1
436,2018,1,2018-09-01,Fresno State,,Idaho,W (79-13),21,29,72.4,247,1,42,241,5.7,7,71,488,6.9,11,13,0,24,3,27,0,0,0
437,2018,2,2018-09-08,Fresno State,@,Minnesota,L (14-21),24,34,70.6,212,2,24,87,3.6,0,58,299,5.2,9,3,1,13,4,40,0,2,2
438,2018,3,2018-09-15,Fresno State,@,UCLA,W (38-14),22,33,66.7,270,1,49,156,3.2,4,82,426,5.2,12,8,4,24,8,53,2,0,2
439,2018,4,2018-09-29,Fresno State,,Toledo,W (49-27),24,32,75.0,368,4,38,186,4.9,2,70,554,7.9,16,7,1,24,3,45,0,1,1
440,2018,5,2018-10-06,Fresno State,@,Nevada,W (21-3),20,28,71.4,241,2,24,30,1.3,1,52,271,5.2,9,3,0,12,4,30,1,0,1
441,2018,6,2018-10-13,Fresno State,,Wyoming,W (27-3),22,32,68.8,287,2,33,104,3.2,2,65,391,6.0,11,6,0,17,5,45,0,0,0
442,2018,7,2018-10-20,Fresno State,@,New Mexico,W (38-7),20,30,66.7,280,3,43,153,3.6,2,73,433,5.9,16,9,4,29,6,35,0,0,0
443,2018,8,2018-10-27,Fresno State,,Hawaii,W (50-20),26,38,68.4,348,4,33,214,6.5,1,71,562,7.9,14,10,0,24,8,69,0,0,0
444,2018,9,2018-11-03,Fresno State,@,Nevada-Las Vegas,W (48-3),26,35,74.3,274,2,34,192,5.6,4,69,466,6.8,16,8,1,25,5,40,0,1,1
445,2018,10,2018-11-09,Fresno State,@,Boise State,L (17-24),24,35,68.6,283,1,28,107,3.8,1,63,390,6.2,14,6,2,22,9,61,0,0,0
446,2018,11,2018-11-17,Fresno State,,San Diego State,W (23-14),17,24,70.8,267,1,43,123,2.9,2,67,390,5.8,6,9,2,17,3,40,0,0,0
447,2018,12,2018-11-24,Fresno State,,San Jose State,W (31-13),20,29,69.0,317,2,36,198,5.5,1,65,515,7.9,10,8,1,19,5,58,2,0,2
448,2018,,12 Games,Fresno State,,,,266,379,70.2,3394,25,427,1791,4.2,27,806,5185,6.4,144,90,16,250,63,543,5,4,9
449,2018,1,2018-09-01,Furman,@,Clemson,L (7-48),4,9,44.4,46,1,52,201,3.9,0,61,247,4.0,3,7,3,13,3,22,2,0,2
450,2018,1,2018-09-01,Georgia,,Austin Peay,W (45-0),21,27,77.8,224,3,33,284,8.6,3,60,508,8.5,13,8,0,21,3,40,1,0,1
451,2018,2,2018-09-08,Georgia,@,South Carolina,W (41-17),16,19,84.2,202,1,52,271,5.2,3,71,473,6.7,12,15,3,30,4,47,0,1,1
452,2018,3,2018-09-15,Georgia,,Middle Tennessee State,W (49-7),17,21,81.0,223,4,35,261,7.5,2,56,484,8.6,10,11,2,23,7,54,0,0,0
453,2018,4,2018-09-22,Georgia,@,Missouri,W (43-29),13,23,56.5,260,3,40,185,4.6,0,63,445,7.1,8,10,0,18,7,66,0,1,1
454,2018,5,2018-09-29,Georgia,,Tennessee,W (38-12),17,24,70.8,190,0,50,251,5.0,5,74,441,6.0,10,16,0,26,6,40,0,0,0
455,2018,6,2018-10-06,Georgia,,Vanderbilt,W (41-13),21,31,67.7,341,3,34,219,6.4,2,65,560,8.6,12,14,2,28,13,115,0,0,0
456,2018,7,2018-10-13,Georgia,@,Louisiana State,L (16-36),16,34,47.1,209,1,30,113,3.8,1,64,322,5.0,10,7,1,18,4,20,2,2,4
457,2018,8,2018-10-27,Georgia,N,Florida,W (36-17),17,24,70.8,240,3,41,189,4.6,1,65,429,6.6,10,8,2,20,4,53,0,0,0
458,2018,9,2018-11-03,Georgia,@,Kentucky,W (34-17),14,20,70.0,113,1,50,331,6.6,3,70,444,6.3,6,16,3,25,4,45,2,0,2
459,2018,10,2018-11-10,Georgia,,Auburn,W (27-10),15,23,65.2,213,2,44,309,7.0,1,67,522,7.8,8,13,3,24,12,85,0,1,1
460,2018,11,2018-11-17,Georgia,,Massachusetts,W (66-27),14,17,82.4,275,3,45,426,9.5,6,62,701,11.3,8,20,2,30,2,20,1,0,1
461,2018,12,2018-11-24,Georgia,,Georgia Tech,W (45-21),15,19,78.9,162,4,41,286,7.0,2,60,448,7.5,8,17,0,25,2,10,1,0,1
462,2018,,12 Games,Georgia,,,,196,282,69.5,2652,28,495,3125,6.3,29,777,5777,7.4,115,155,18,288,68,595,7,5,12
463,2018,1,2018-09-01,Georgia Southern,,South Carolina State,W (37-6),5,7,71.4,29,0,53,319,6.0,5,60,348,5.8,1,17,1,19,2,10,0,0,0
464,2018,2,2018-09-08,Georgia Southern,,Massachusetts,W (34-13),6,9,66.7,154,2,55,341,6.2,2,64,495,7.7,5,18,1,24,3,35,1,0,1
465,2018,3,2018-09-15,Georgia Southern,@,Clemson,L (7-38),3,9,33.3,60,0,43,80,1.9,1,52,140,2.7,3,3,1,7,4,20,1,0,1
466,2018,4,2018-09-29,Georgia Southern,,Arkansas State,W (28-21),1,3,33.3,61,1,49,348,7.1,3,52,409,7.9,1,14,0,15,8,70,0,0,0
467,2018,5,2018-10-06,Georgia Southern,,South Alabama,W (48-13),5,8,62.5,99,1,43,295,6.9,4,51,394,7.7,3,13,2,18,9,83,0,0,0
468,2018,6,2018-10-11,Georgia Southern,@,Texas State,W (15-13),7,12,58.3,51,0,52,164,3.2,1,64,215,3.4,3,8,1,12,5,49,1,0,1
469,2018,7,2018-10-20,Georgia Southern,@,New Mexico State,W (48-31),4,4,100.0,77,0,61,389,6.4,6,65,466,7.2,3,23,1,27,4,36,0,0,0
470,2018,8,2018-10-25,Georgia Southern,,Appalachian State,W (34-14),1,3,33.3,57,1,49,278,5.7,3,52,335,6.4,1,11,2,14,2,11,0,0,0
471,2018,9,2018-11-03,Georgia Southern,@,Louisiana-Monroe,L (25-44),8,15,53.3,78,1,46,138,3.0,0,61,216,3.5,5,10,3,17,6,52,1,0,1
472,2018,10,2018-11-10,Georgia Southern,,Troy,L (21-35),14,23,60.9,190,2,34,101,3.0,1,57,291,5.1,6,6,1,13,4,47,0,0,0
473,2018,11,2018-11-17,Georgia Southern,@,Coastal Carolina,W (41-17),4,6,66.7,33,0,54,409,7.6,5,60,442,7.4,2,17,0,19,2,17,1,0,1
474,2018,12,2018-11-24,Georgia Southern,@,Georgia State,W (35-14),8,11,72.7,105,2,40,278,7.0,2,51,383,7.5,3,13,0,16,8,70,0,0,0
475,2018,,12 Games,Georgia Southern,,,,66,110,60.0,994,10,579,3140,5.4,33,689,4134,6.0,36,153,13,201,57,500,5,0,5
476,2018,1,2018-08-30,Georgia State,,,W (24-20),20,28,71.4,187,3,37,130,3.5,0,65,317,4.9,12,6,3,21,3,33,1,0,1
477,2018,2,2018-09-08,Georgia State,@,North Carolina State,L (7-41),19,34,55.9,242,0,31,107,3.5,1,65,349,5.4,9,7,2,18,5,48,1,0,1
478,2018,3,2018-09-14,Georgia State,@,Memphis,L (22-59),19,34,55.9,139,0,43,173,4.0,2,77,312,4.1,10,9,3,22,2,16,0,1,1
479,2018,4,2018-09-22,Georgia State,,Western Michigan,L (15-34),19,29,65.5,285,0,30,58,1.9,2,59,343,5.8,12,6,0,18,2,25,2,1,3
480,2018,5,2018-09-29,Georgia State,,Louisiana-Monroe,W (46-14),15,18,83.3,179,1,56,308,5.5,4,74,487,6.6,7,12,1,20,7,70,1,0,1
481,2018,6,2018-10-04,Georgia State,@,Troy,L (20-37),20,36,55.6,272,1,35,116,3.3,1,71,388,5.5,11,9,3,23,0,0,2,0,2
482,2018,7,2018-10-18,Georgia State,@,Arkansas State,L (35-51),20,33,60.6,299,4,43,123,2.9,1,76,422,5.6,9,11,4,24,8,80,2,0,2
483,2018,8,2018-10-27,Georgia State,,Coastal Carolina,L (34-37),14,25,56.0,231,1,34,290,8.5,4,59,521,8.8,10,11,2,23,6,74,1,0,1
484,2018,9,2018-11-03,Georgia State,,Texas State,L (31-40),21,40,52.5,224,1,43,221,5.1,3,83,445,5.4,13,11,1,25,2,13,2,0,2
485,2018,10,2018-11-10,Georgia State,@,Louisiana,L (22-36),10,21,47.6,121,1,43,252,5.9,2,64,373,5.8,5,14,0,19,4,35,0,1,1
486,2018,11,2018-11-17,Georgia State,@,Appalachian State,L (17-45),10,21,47.6,132,1,34,197,5.8,1,55,329,6.0,5,10,0,15,6,61,0,2,2
487,2018,12,2018-11-24,Georgia State,,Georgia Southern,L (14-35),20,33,60.6,170,2,31,100,3.2,0,64,270,4.2,7,8,2,17,3,24,0,1,1
488,2018,,12 Games,Georgia State,,,,207,352,58.8,2481,15,460,2075,4.5,21,812,4556,5.6,110,114,21,245,48,479,12,6,18
489,2018,1,2018-09-01,Georgia Tech,,Alcorn State,W (41-0),9,18,50.0,104,1,54,439,8.1,4,72,543,7.5,4,20,1,25,3,30,2,1,3
490,2018,2,2018-09-08,Georgia Tech,@,South Florida,L (38-49),9,18,50.0,183,1,57,419,7.4,4,75,602,8.0,6,19,2,27,8,80,1,2,3
491,2018,3,2018-09-15,Georgia Tech,@,Pittsburgh,L (19-24),6,15,40.0,66,0,56,320,5.7,3,71,386,5.4,4,16,2,22,5,35,1,1,2
492,2018,4,2018-09-22,Georgia Tech,,Clemson,L (21-49),3,8,37.5,57,1,56,146,2.6,2,64,203,3.2,2,10,3,15,4,30,1,0,1
493,2018,5,2018-09-29,Georgia Tech,,Bowling Green State,W (63-17),5,7,71.4,160,0,49,372,7.6,7,56,532,9.5,5,16,2,23,3,54,0,0,0
494,2018,6,2018-10-05,Georgia Tech,@,Louisville,W (66-31),1,2,50.0,12,0,65,542,8.3,8,67,554,8.3,1,27,0,28,4,50,0,0,0
495,2018,7,2018-10-13,Georgia Tech,,Duke,L (14-28),7,17,41.2,125,1,61,229,3.8,1,78,354,4.5,5,14,1,20,3,18,3,0,3
496,2018,8,2018-10-25,Georgia Tech,@,Virginia Tech,W (49-28),0,1,0.0,0,0,78,465,6.0,7,79,465,5.9,0,31,4,35,6,50,0,0,0
497,2018,9,2018-11-03,Georgia Tech,@,North Carolina,W (38-28),2,2,100.0,104,1,74,461,6.2,4,76,565,7.4,2,24,1,27,3,20,3,0,3
498,2018,10,2018-11-10,Georgia Tech,,Miami (FL),W (27-21),3,4,75.0,73,1,53,231,4.4,2,57,304,5.3,3,12,0,15,3,35,1,0,1
499,2018,11,2018-11-17,Georgia Tech,,Virginia,W (30-27),1,8,12.5,37,0,52,268,5.2,1,60,305,5.1,1,11,1,13,3,25,0,0,0
500,2018,12,2018-11-24,Georgia Tech,@,Georgia,L (21-45),5,14,35.7,91,1,46,128,2.8,1,60,219,3.7,4,8,0,12,2,20,0,0,0
501,2018,,12 Games,Georgia Tech,,,,51,114,44.7,1012,7,701,4020,5.7,44,815,5032,6.2,37,208,17,262,47,447,12,4,16
502,2018,1,2018-09-01,Grambling State,@,Louisiana,L (17-49),16,29,55.2,159,0,36,147,4.1,2,65,306,4.7,9,5,1,15,9,86,0,0,0
503,2018,1,2018-08-25,Hawaii,@,Colorado State,W (43-34),26,37,70.3,418,3,36,199,5.5,2,73,617,8.5,19,9,2,30,10,65,1,0,1
504,2018,2,2018-09-01,Hawaii,,Navy,W (59-41),31,42,73.8,436,6,26,90,3.5,1,68,526,7.7,17,6,2,25,1,5,1,0,1
505,2018,3,2018-09-08,Hawaii,,Rice,W (43-29),22,33,66.7,319,4,29,162,5.6,2,62,481,7.8,16,6,1,23,6,60,0,0,0
506,2018,4,2018-09-15,Hawaii,@,Army,L (21-28),20,32,62.5,321,2,13,41,3.2,1,45,362,8.0,11,3,1,15,5,30,0,0,0
507,2018,5,2018-09-22,Hawaii,,Duquesne,W (42-21),24,40,60.0,273,5,37,245,6.6,1,77,518,6.7,13,14,7,34,8,95,1,1,2
508,2018,6,2018-09-29,Hawaii,@,San Jose State,W (44-41),34,57,59.6,341,4,42,134,3.2,1,99,475,4.8,16,11,1,28,6,65,1,1,2
509,2018,7,2018-10-06,Hawaii,,Wyoming,W (17-13),19,29,65.5,148,2,37,156,4.2,0,66,304,4.6,6,13,0,19,2,25,1,1,2
510,2018,8,2018-10-13,Hawaii,@,Brigham Young,L (23-49),22,38,57.9,248,2,28,63,2.3,1,66,311,4.7,13,4,1,18,4,25,1,1,2
511,2018,9,2018-10-20,Hawaii,,Nevada,L (22-40),19,38,50.0,259,3,35,112,3.2,0,73,371,5.1,10,5,1,16,7,73,0,0,0
512,2018,10,2018-10-27,Hawaii,@,Fresno State,L (20-50),20,35,57.1,286,2,26,88,3.4,0,61,374,6.1,12,6,1,19,3,14,1,1,2
513,2018,11,2018-11-03,Hawaii,,Utah State,L (17-56),19,48,39.6,347,2,20,43,2.2,0,68,390,5.7,13,1,4,18,10,75,0,2,2
514,2018,12,2018-11-17,Hawaii,,Nevada-Las Vegas,W (35-28),18,36,50.0,328,3,31,83,2.7,1,67,411,6.1,11,6,1,18,3,15,0,2,2
515,2018,13,2018-11-24,Hawaii,@,San Diego State,W (31-30),29,46,63.0,452,3,24,64,2.7,1,70,516,7.4,17,4,1,22,6,50,2,0,2
516,2018,,13 Games,Hawaii,,,,303,511,59.3,4176,41,384,1480,3.9,11,895,5656,6.3,174,88,23,285,71,597,9,9,18
517,2018,1,2018-09-08,Holy Cross,@,Boston College,L (14-62),12,22,54.5,66,0,43,197,4.6,0,65,263,4.0,2,9,2,13,8,51,0,2,2
518,2018,1,2018-09-01,Houston,@,Rice,W (45-27),18,25,72.0,320,3,37,251,6.8,3,62,571,9.2,11,10,2,23,5,38,2,0,2
519,2018,2,2018-09-08,Houston,,Arizona,W (45-18),19,40,47.5,254,4,40,297,7.4,2,80,551,6.9,11,14,3,28,7,56,0,0,0
520,2018,3,2018-09-15,Houston,@,Texas Tech,L (49-63),31,52,59.6,462,5,40,173,4.3,2,92,635,6.9,18,8,2,28,9,68,0,0,0
521,2018,4,2018-09-22,Houston,,Texas Southern,W (70-14),33,49,67.3,386,5,41,285,7.0,5,90,671,7.5,18,17,1,36,2,10,0,1,1
522,2018,5,2018-10-04,Houston,,Tulsa,W (41-26),19,27,70.4,165,3,39,314,8.1,2,66,479,7.3,8,11,2,21,8,55,1,2,3
523,2018,6,2018-10-13,Houston,@,East Carolina,W (42-20),16,28,57.1,249,3,43,157,3.7,2,71,406,5.7,8,8,2,18,12,115,0,0,0
524,2018,7,2018-10-20,Houston,@,Navy,W (49-36),25,39,64.1,413,3,25,157,6.3,3,64,570,8.9,18,11,0,29,3,20,1,1,2
525,2018,8,2018-10-27,Houston,,South Florida,W (57-36),28,40,70.0,419,5,49,263,5.4,3,89,682,7.7,16,16,3,35,5,50,0,2,2
526,2018,9,2018-11-03,Houston,@,Southern Methodist,L (31-45),11,22,50.0,175,2,47,190,4.0,1,69,365,5.3,6,9,0,15,6,50,2,0,2
527,2018,10,2018-11-10,Houston,,Temple,L (49-59),28,47,59.6,322,5,44,205,4.7,2,91,527,5.8,14,11,6,31,12,90,2,1,3
528,2018,11,2018-11-15,Houston,,Tulane,W (48-17),17,30,56.7,190,3,48,298,6.2,3,78,488,6.3,9,13,2,24,6,54,0,1,1
529,2018,12,2018-11-23,Houston,@,Memphis,L (31-52),18,43,41.9,256,3,41,138,3.4,0,84,394,4.7,12,9,2,23,7,44,0,1,1
530,2018,,12 Games,Houston,,,,263,442,59.5,3611,44,494,2728,5.5,28,936,6339,6.8,149,137,25,311,82,650,8,9,17
531,2018,1,2018-09-01,Idaho,@,Fresno State,L (13-79),14,33,42.4,205,1,32,102,3.2,1,65,307,4.7,9,6,0,15,4,20,2,5,7
532,2018,2,2018-11-17,Idaho,@,Florida,L (10-63),13,35,37.1,73,1,33,154,4.7,0,68,227,3.3,4,11,2,17,6,48,0,2,2
533,2018,,2 Games,Idaho,,,,27,68,39.7,278,2,65,256,3.9,1,133,534,4.0,13,17,2,32,10,68,2,7,9
534,2018,1,2018-09-15,Idaho State,@,California,L (23-45),15,23,65.2,179,1,45,140,3.1,2,68,319,4.7,3,8,6,17,3,27,0,1,1
535,2018,2,2018-10-20,Idaho State,@,Liberty,L (41-48),20,44,45.5,397,4,42,234,5.6,1,86,631,7.3,18,9,1,28,4,24,1,2,3
536,2018,,2 Games,Idaho State,,,,35,67,52.2,576,5,87,374,4.3,3,154,950,6.2,21,17,7,45,7,51,1,3,4
537,2018,1,2018-09-01,Illinois,,Kent State,W (31-24),13,23,56.5,190,0,47,284,6.0,4,70,474,6.8,10,12,0,22,3,25,1,0,1
538,2018,2,2018-09-08,Illinois,,Western Illinois,W (34-14),14,23,60.9,138,2,47,238,5.1,1,70,376,5.4,8,9,3,20,14,145,0,0,0
539,2018,3,2018-09-15,Illinois,N,South Florida,L (19-25),20,31,64.5,168,0,48,212,4.4,1,79,380,4.8,8,10,3,21,6,65,1,0,1
540,2018,4,2018-09-21,Illinois,,Penn State,L (24-63),18,31,58.1,166,2,45,245,5.4,1,76,411,5.4,11,12,3,26,7,81,0,2,2
541,2018,5,2018-10-06,Illinois,@,Rutgers,W (38-17),10,19,52.6,89,1,43,330,7.7,4,62,419,6.8,4,11,2,17,7,80,0,0,0
542,2018,6,2018-10-13,Illinois,,Purdue,L (7-46),15,29,51.7,181,0,31,69,2.2,1,60,250,4.2,7,7,0,14,7,57,0,1,1
543,2018,7,2018-10-20,Illinois,@,Wisconsin,L (20-49),9,21,42.9,90,0,36,210,5.8,2,57,300,5.3,2,9,2,13,3,25,2,3,5
544,2018,8,2018-10-27,Illinois,@,Maryland,L (33-63),14,32,43.8,261,2,35,232,6.6,1,67,493,7.4,8,11,1,20,2,25,0,1,1
545,2018,9,2018-11-03,Illinois,,Minnesota,W (55-31),18,25,72.0,216,2,35,430,12.3,5,60,646,10.8,9,11,0,20,7,70,2,1,3
546,2018,10,2018-11-10,Illinois,@,Nebraska,L (35-54),11,25,44.0,126,0,48,384,8.0,5,73,510,7.0,7,16,2,25,7,66,3,2,5
547,2018,11,2018-11-17,Illinois,,Iowa,L (0-63),12,30,40.0,82,0,43,149,3.5,0,73,231,3.2,3,8,0,11,6,68,1,3,4
548,2018,12,2018-11-24,Illinois,@,Northwestern,L (16-24),23,39,59.0,281,1,32,154,4.8,0,71,435,6.1,14,9,1,24,7,66,0,1,1
549,2018,,12 Games,Illinois,,,,177,328,54.0,1988,10,490,2937,6.0,25,818,4925,6.0,91,125,17,233,76,773,10,14,24
550,2018,1,2018-09-22,Illinois State,@,Colorado State,W (35-19),14,29,48.3,271,2,42,267,6.4,3,71,538,7.6,10,11,1,22,9,81,0,0,0
551,2018,1,2018-09-01,Indiana,@,Florida International,W (38-28),28,37,75.7,252,4,45,213,4.7,0,82,465,5.7,14,12,5,31,8,90,0,1,1
552,2018,2,2018-09-08,Indiana,,Virginia,W (20-16),16,22,72.7,150,2,44,237,5.4,1,66,387,5.9,7,12,2,21,6,42,0,1,1
553,2018,3,2018-09-15,Indiana,,Ball State,W (38-10),24,32,75.0,202,0,44,255,5.8,4,76,457,6.0,9,13,4,26,5,45,1,0,1
554,2018,4,2018-09-22,Indiana,,Michigan State,L (21-35),32,46,69.6,272,2,32,29,0.9,0,78,301,3.9,15,1,2,18,6,85,0,2,2
555,2018,5,2018-09-29,Indiana,@,Rutgers,W (24-17),27,40,67.5,288,1,42,163,3.9,2,82,451,5.5,14,8,2,24,5,60,1,1,2
556,2018,6,2018-10-06,Indiana,@,Ohio State,L (26-49),26,49,53.1,322,3,21,84,4.0,0,70,406,5.8,14,4,4,22,3,35,2,0,2
557,2018,7,2018-10-13,Indiana,,Iowa,L (16-42),31,42,73.8,263,1,25,67,2.7,1,67,330,4.9,10,8,4,22,10,99,0,2,2
558,2018,8,2018-10-20,Indiana,,Penn State,L (28-33),35,55,63.6,330,1,45,224,5.0,3,100,554,5.5,17,13,2,32,7,55,2,1,3
559,2018,9,2018-10-26,Indiana,@,Minnesota,L (31-38),29,44,65.9,232,2,30,153,5.1,1,74,385,5.2,11,9,0,20,5,37,1,2,3
560,2018,10,2018-11-10,Indiana,,Maryland,W (34-32),16,28,57.1,243,2,30,131,4.4,2,58,374,6.4,8,7,3,18,3,39,0,1,1
561,2018,11,2018-11-17,Indiana,@,Michigan,L (20-31),16,35,45.7,195,1,40,190,4.8,1,75,385,5.1,8,10,3,21,7,62,1,1,2
562,2018,12,2018-11-24,Indiana,,Purdue,L (21-28),36,51,70.6,345,1,30,142,4.7,2,81,487,6.0,16,9,2,27,6,80,0,1,1
563,2018,,12 Games,Indiana,,,,316,481,65.7,3094,20,428,1888,4.4,17,909,4982,5.5,143,106,33,282,71,729,8,13,21
564,2018,1,2018-09-08,Indiana State,@,Louisville,L (7-31),3,12,25.0,37,0,50,174,3.5,1,62,211,3.4,2,8,2,12,6,45,0,0,0
565,2018,1,2018-09-01,Iowa,,Northern Illinois,W (33-7),13,25,52.0,143,1,48,209,4.4,3,73,352,4.8,6,8,4,18,8,66,0,1,1
566,2018,2,2018-09-08,Iowa,,Iowa State,W (13-3),16,28,57.1,166,0,36,105,2.9,1,64,271,4.2,7,6,1,14,6,55,0,0,0
567,2018,3,2018-09-15,Iowa,,Northern Iowa,W (38-14),25,31,80.6,338,2,50,207,4.1,3,81,545,6.7,15,12,0,27,10,88,0,2,2
568,2018,4,2018-09-22,Iowa,,Wisconsin,L (17-28),14,23,60.9,256,2,31,148,4.8,0,54,404,7.5,11,5,3,19,1,5,2,1,3
569,2018,5,2018-10-06,Iowa,@,Minnesota,W (48-31),23,39,59.0,314,4,40,106,2.7,2,79,420,5.3,13,5,0,18,5,45,1,1,2
570,2018,6,2018-10-13,Iowa,@,Indiana,W (42-16),21,33,63.6,320,6,32,159,5.0,0,65,479,7.4,12,7,7,26,11,110,0,1,1
571,2018,7,2018-10-20,Iowa,,Maryland,W (23-0),11,24,45.8,86,1,52,224,4.3,0,76,310,4.1,7,14,1,22,0,0,0,1,1
572,2018,8,2018-10-27,Iowa,@,Penn State,L (24-30),19,50,38.0,215,1,38,135,3.6,0,88,350,4.0,13,8,2,23,6,25,0,2,2
573,2018,9,2018-11-03,Iowa,@,Purdue,L (36-38),21,32,65.6,275,1,37,118,3.2,4,69,393,5.7,15,5,2,22,8,75,1,0,1
574,2018,10,2018-11-10,Iowa,,Northwestern,L (10-14),27,41,65.9,269,1,22,64,2.9,0,63,333,5.3,12,3,1,16,3,35,2,0,2
575,2018,11,2018-11-17,Iowa,@,Illinois,W (63-0),14,23,60.9,197,3,37,203,5.5,4,60,400,6.7,9,11,0,20,2,28,0,1,1
576,2018,12,2018-11-23,Iowa,,Nebraska,W (31-28),17,28,60.7,153,2,45,266,5.9,2,73,419,5.7,11,14,0,25,2,20,0,0,0
577,2018,,12 Games,Iowa,,,,221,377,58.6,2732,24,468,1944,4.2,19,845,4676,5.5,131,98,21,250,62,552,6,10,16
578,2018,1,2018-09-08,Iowa State,@,Iowa,L (3-13),19,31,61.3,169,0,25,19,0.8,0,56,188,3.4,6,4,1,11,7,65,1,0,1
579,2018,2,2018-09-15,Iowa State,,Oklahoma,L (27-37),25,36,69.4,360,2,29,87,3.0,1,65,447,6.9,12,6,2,20,4,35,0,1,1
580,2018,3,2018-09-22,Iowa State,,Akron,W (26-13),26,34,76.5,233,1,35,132,3.8,1,69,365,5.3,12,8,1,21,5,50,2,0,2
581,2018,4,2018-09-29,Iowa State,@,Texas Christian,L (14-17),14,28,50.0,79,1,28,119,4.3,1,56,198,3.5,6,6,3,15,1,15,1,0,1
582,2018,5,2018-10-06,Iowa State,@,Oklahoma State,W (48-42),19,25,76.0,325,4,38,140,3.7,2,63,465,7.4,11,7,3,21,5,36,1,1,2
583,2018,6,2018-10-13,Iowa State,,West Virginia,W (30-14),18,25,72.0,254,3,47,244,5.2,1,72,498,6.9,11,10,4,25,10,95,0,1,1
584,2018,7,2018-10-27,Iowa State,,Texas Tech,W (40-31),13,27,48.1,250,2,51,172,3.4,2,78,422,5.4,9,10,5,24,4,25,1,0,1
585,2018,8,2018-11-03,Iowa State,@,Kansas,W (27-3),17,24,70.8,273,3,38,121,3.2,0,62,394,6.4,10,9,1,20,2,12,0,0,0
586,2018,9,2018-11-10,Iowa State,,Baylor,W (28-14),18,23,78.3,230,1,30,127,4.2,2,53,357,6.7,12,8,1,21,4,30,0,0,0
587,2018,10,2018-11-17,Iowa State,@,Texas,L (10-24),13,29,44.8,148,0,30,62,2.1,1,59,210,3.6,5,7,0,12,3,20,1,1,2
588,2018,11,2018-11-24,Iowa State,,Kansas State,W (42-38),20,27,74.1,337,2,32,156,4.9,3,59,493,8.4,11,9,2,22,5,56,1,2,3
589,2018,,11 Games,Iowa State,,,,202,309,65.4,2658,19,383,1379,3.6,14,692,4037,5.8,105,84,23,212,50,439,8,6,14
590,2018,1,2018-09-01,Jackson State,@,Southern Mississippi,L (7-55),19,37,51.4,98,1,22,101,4.6,0,59,199,3.4,6,3,1,10,5,35,2,2,4
591,2018,1,2018-09-01,Kansas,,Nicholls State,L (23-26),21,38,55.3,199,2,32,56,1.8,0,70,255,3.6,8,5,1,14,7,54,1,0,1
592,2018,2,2018-09-08,Kansas,@,Central Michigan,W (31-7),18,27,66.7,145,1,45,216,4.8,2,72,361,5.0,8,10,2,20,7,55,0,0,0
593,2018,3,2018-09-15,Kansas,,Rutgers,W (55-14),15,25,60.0,144,1,48,400,8.3,4,73,544,7.5,9,12,1,22,7,67,0,0,0
594,2018,4,2018-09-22,Kansas,@,Baylor,L (7-26),16,27,59.3,149,1,28,122,4.4,0,55,271,4.9,5,5,4,14,7,55,0,0,0
595,2018,5,2018-09-29,Kansas,,Oklahoma State,L (28-48),24,32,75.0,247,3,32,121,3.8,1,64,368,5.8,11,5,2,18,4,43,1,0,1
596,2018,6,2018-10-06,Kansas,@,West Virginia,L (22-38),21,34,61.8,206,2,26,80,3.1,1,60,286,4.8,9,5,2,16,6,45,1,2,3
